PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
5587,271880951,-0.479874313,0.594295681,-45.77754211,-0.094862185,-0.07755442,9.40931797,1.337434411,-1.267264247,0.500412464, 
5588,271889284,-0.479753226,0.594438851,-45.77776718,-0.09274058,-0.111698955,9.427641869,1.317365766,-1.283798337,0.472377747, 
5589,271897617,-0.479424119,0.594489098,-45.77772522,-0.095816307,-0.113160104,9.409824371,1.341673493,-1.295657516,0.500450909, 
5590,271905950,-0.479647636,0.594513416,-45.77790451,-0.09297432,-0.099746443,9.416125298,1.27680552,-1.298462391,0.47933197, 
5591,271914283,-0.479074985,0.594197631,-45.77807999,-0.079167821,-0.102093279,9.426056862,1.371462941,-1.338049173,0.490896791, 
5592,271922616,-0.479543328,0.594056726,-45.77835846,-0.066882402,-0.095891677,9.404675484,1.247592449,-1.318428636,0.466512054, 
5593,271930949,-0.480236411,0.594409108,-45.77868652,-0.075487912,-0.09265466,9.414383888,1.219429612,-1.258273602,0.470341355, 
5594,271939282,-0.48064068,0.59390676,-45.77859879,-0.077870883,-0.093882352,9.407364845,1.254393101,-1.362600327,0.509915352, 
5595,271947615,-0.479786843,0.593247533,-45.77904892,-0.106530078,-0.08903601,9.435507774,1.405465841,-1.379121661,0.463681698, 
5596,271955948,-0.479766577,0.593370616,-45.77913666,-0.091262884,-0.093772322,9.407253265,1.304737806,-1.286359668,0.489923447, 
5597,271964281,-0.479727477,0.593520641,-45.77964783,-0.081058234,-0.077051997,9.405082703,1.308682323,-1.282594442,0.447711229, 
5598,271972614,-0.479307085,0.594147801,-45.78038025,-0.111629911,-0.08458481,9.398836136,1.354122281,-1.225654125,0.413977295, 
5599,271980947,-0.47973904,0.59421277,-45.78116226,-0.085384555,-0.08429078,9.398755074,1.252382517,-1.291866779,0.407035857, 
5600,271989280,-0.47959888,0.594881356,-45.78149033,-0.104985856,-0.058266956,9.402308464,1.319133282,-1.221683979,0.462388217, 
5601,271997613,-0.479310244,0.594727576,-45.78142166,-0.104676545,-0.052576065,9.413435936,1.338087678,-1.319222808,0.501014471, 
5602,272005946,-0.479246199,0.595704854,-45.78126144,-0.108544692,-0.056547098,9.420054436,1.310565114,-1.184555888,0.521313727, 
5603,272014279,-0.479095101,0.595236003,-45.78061676,-0.12285246,-0.075375378,9.423091888,1.319261312,-1.356850147,0.573861361, 
5604,272022612,-0.478747755,0.594733238,-45.78053284,-0.109047845,-0.092761368,9.418176651,1.345028996,-1.363560796,0.510209918, 
5605,272030945,-0.478617519,0.59452492,-45.78010559,-0.102381885,-0.083587483,9.43400383,1.318249226,-1.325434208,0.557865143, 
5606,272039278,-0.477962941,0.594470203,-45.77993774,-0.107064113,-0.075752161,9.419625282,1.381132364,-1.307760358,0.520237923, 
5607,272047611,-0.477995902,0.594179809,-45.77954483,-0.096788563,-0.083877869,9.416408539,1.297156096,-1.335820794,0.549502254, 
5608,272055944,-0.478076488,0.594709873,-45.77947998,-0.074198075,-0.08101631,9.394982338,1.29333961,-1.238768578,0.507546067, 
5609,272064277,-0.47800076,0.593861401,-45.78041458,-0.091777965,-0.083891138,9.401301384,1.312729478,-1.401418924,0.392282009, 
5610,272072610,-0.477932185,0.593687236,-45.7797966,-0.089748591,-0.073241986,9.389110565,1.311423182,-1.323500276,0.573041618, 
5611,272080943,-0.478949785,0.593963265,-45.77991867,-0.087679826,-0.089567468,9.389678955,1.180841804,-1.26689291,0.469022214, 
5612,272089276,-0.47868377,0.594148457,-45.78003311,-0.088633478,-0.079611167,9.386386871,1.334476233,-1.279776931,0.487105995, 
5613,272097609,-0.479151428,0.593673587,-45.78024673,-0.078334451,-0.081506088,9.410210609,1.246516585,-1.357925773,0.474529326, 
5614,272105942,-0.478678405,0.593051553,-45.78007507,-0.10013926,-0.071190841,9.401320457,1.360320926,-1.376368165,0.52078867, 
5615,272114275,-0.478676945,0.593207717,-45.78027344,-0.101740584,-0.084778719,9.4234972,1.302368522,-1.282940149,0.480996877, 
5616,272122608,-0.478228867,0.593675256,-45.78038788,-0.101542942,-0.081622228,9.431036949,1.357003689,-1.24551785,0.485966057, 
5617,272130941,-0.477703661,0.593116343,-45.7809906,-0.10601493,-0.091556244,9.434592247,1.367210984,-1.366199374,0.433725864, 
5618,272139274,-0.478169769,0.592635036,-45.78076553,-0.099961631,-0.084749259,9.427861214,1.246004581,-1.36020565,0.527576447, 
5619,272147607,-0.478477865,0.59237951,-45.78153229,-0.109740682,-0.097883418,9.441619873,1.266828895,-1.330902934,0.424709648, 
5620,272155940,-0.478825569,0.592686236,-45.7818718,-0.102971725,-0.079861641,9.376791,1.261526942,-1.264818311,0.459852427, 
5621,272164273,-0.478480786,0.592812538,-45.78252792,-0.097956948,-0.071611851,9.41384697,1.344747305,-1.283849478,0.419100106, 
5622,272172606,-0.478288442,0.59316659,-45.78167343,-0.093575038,-0.071480654,9.418723106,1.324896216,-1.260591626,0.603189588, 
5623,272180939,-0.478743374,0.593293071,-45.78220749,-0.103329539,-0.100734785,9.397871971,1.249257445,-1.285002112,0.428756684, 
5624,272189272,-0.478821039,0.593621075,-45.78214264,-0.085951313,-0.073191285,9.408488274,1.292698979,-1.262845755,0.507059395, 
5625,272197605,-0.478532135,0.594357193,-45.782444,-0.091975346,-0.079859063,9.431278229,1.338446259,-1.212231994,0.471711755, 
5626,272205938,-0.477580875,0.593349814,-45.78272629,-0.090036787,-0.087465279,9.441083908,1.417209983,-1.422012687,0.468202591, 
5627,272214271,-0.47802797,0.594189525,-45.78301239,-0.089859836,-0.066752762,9.434739113,1.249180555,-1.200500727,0.48054865, 
5628,272222604,-0.477807701,0.594656825,-45.78334808,-0.096377358,-0.080809079,9.438668251,1.330454588,-1.244506001,0.460108489, 
5629,272230937,-0.477168113,0.595140934,-45.78316879,-0.087418608,-0.09013591,9.407301903,1.37878871,-1.243225336,0.521070361, 
5630,272239270,-0.476182014,0.595885098,-45.78349686,-0.087375931,-0.09325812,9.387825966,1.421820521,-1.212769866,0.460082889, 
5631,272247603,-0.477063864,0.595125735,-45.7832222,-0.082178511,-0.064362116,9.38496685,1.197363019,-1.390481472,0.53579855, 
5632,272255936,-0.475983948,0.595599473,-45.78315353,-0.085724153,-0.075393528,9.4090662,1.432091832,-1.245735526,0.507750988, 
5633,272264269,-0.475919425,0.594623804,-45.78371048,-0.098704495,-0.061606534,9.400004387,1.311192632,-1.416864157,0.430754572, 
5634,272272602,-0.474870175,0.594139636,-45.78458023,-0.093073189,-0.051878367,9.424814224,1.429978609,-1.359398603,0.396982193, 
5635,272280935,-0.475070775,0.593643308,-45.78452301,-0.12545839,-0.065653846,9.411574364,1.279443741,-1.359321713,0.508045554, 
5636,272289268,-0.474910736,0.593750894,-45.78431702,-0.134335652,-0.041098244,9.452306747,1.3209517,-1.289587021,0.525296748, 
5637,272297601,-0.473768234,0.593755841,-45.78445053,-0.126060858,-0.046219785,9.399961472,1.439929962,-1.299448729,0.476757765, 
5638,272305934,-0.474427193,0.593136489,-45.78422546,-0.119122095,-0.040943936,9.417757034,1.223054171,-1.377085328,0.526116431, 
5639,272314267,-0.474301428,0.593231797,-45.7845993,-0.12836951,-0.050062716,9.422966957,1.318326473,-1.289266944,0.459942073, 
5640,272322600,-0.474433362,0.593206048,-45.78518677,-0.109589569,-0.059108384,9.400156021,1.287307382,-1.304891706,0.429409862, 
5641,272330933,-0.474312901,0.59279418,-45.78555298,-0.100844868,-0.059991755,9.435509682,1.317109585,-1.34988296,0.476629645, 
5642,272339266,-0.473434031,0.592510641,-45.78602219,-0.100349575,-0.082144372,9.392766953,1.409244061,-1.335538864,0.443766594, 
5643,272347599,-0.474974722,0.591850519,-45.78578949,-0.085024722,-0.111021958,9.351397514,1.117856383,-1.379185796,0.502525687, 
5644,272355932,-0.4759112,0.591339529,-45.78527069,-0.076413997,-0.121421926,9.428641319,1.190114141,-1.363355994,0.562795937, 
5645,272364265,-0.476075023,0.592000842,-45.78536224,-0.058019631,-0.119375728,9.407739639,1.282863498,-1.221914291,0.496378362, 
5646,272372598,-0.477113485,0.592401624,-45.78576279,-0.047263362,-0.125831425,9.409664154,1.179702044,-1.253637433,0.45161733, 
5647,272380931,-0.476899654,0.592839003,-45.78610992,-0.048909087,-0.135569036,9.350861549,1.327432036,-1.247272253,0.460748821, 
5648,272389264,-0.475892693,0.59316057,-45.78620148,-0.020000122,-0.109063648,9.434718132,1.424176931,-1.262615085,0.490768671, 
5649,272397597,-0.475528806,0.592919409,-45.78715897,-0.052711725,-0.135413691,9.410478592,1.34833324,-1.329109788,0.397737831, 
5650,272405930,-0.475917995,0.592647851,-45.78759766,-0.052291229,-0.117973082,9.41943264,1.256595969,-1.334578395,0.447775245, 
5651,272414263,-0.476222247,0.592803717,-45.78829956,-0.064333968,-0.117486283,9.415679932,1.26694417,-1.281095982,0.425362825, 
5652,272422596,-0.47584787,0.592544675,-45.7888031,-0.082099907,-0.073394321,9.398808479,1.347577691,-1.333195329,0.440756947, 
5653,272430929,-0.475841939,0.592972219,-45.78865433,-0.104120724,-0.068592213,9.433917046,1.303636432,-1.247605205,0.523554921, 
5654,272439262,-0.475813299,0.592835903,-45.78887939,-0.123290107,-0.061800905,9.418283463,1.306300282,-1.319197059,0.473197371, 
5655,272447595,-0.47640726,0.592451572,-45.79007339,-0.137715071,-0.028442638,9.416065216,1.234068036,-1.344094157,0.35209325, 
5656,272455928,-0.476058692,0.592514515,-45.79016113,-0.176213771,-0.028552191,9.424794197,1.344132662,-1.29440248,0.491076142, 
5657,272464261,-0.475750417,0.591747522,-45.79032516,-0.163483799,-0.015775917,9.394076347,1.340520978,-1.391915917,0.471839875, 
5658,272472594,-0.476288259,0.592078924,-45.79103088,-0.15433605,0.00874266,9.404702187,1.238704443,-1.262640953,0.416231334, 
5659,272480927,-0.477272928,0.592112422,-45.79211426,-0.172451869,0.008114603,9.404027939,1.186374545,-1.294530511,0.374275178, 
5660,272489260,-0.478348464,0.592448235,-45.79169846,-0.158840463,0.000159952,9.432222366,1.173593163,-1.261693358,0.550398767, 
5661,272497593,-0.478183895,0.591867566,-45.79190445,-0.138725266,-0.015760217,9.384087563,1.321489692,-1.371424675,0.468894213, 
5662,272505926,-0.478682488,0.592083693,-45.79175568,-0.127613485,-0.040860604,9.441814423,1.243673563,-1.275550485,0.519072473, 
5663,272514259,-0.478828758,0.59222132,-45.79195786,-0.110604875,-0.042736609,9.410581589,1.285399199,-1.284771562,0.494764507, 
5664,272522592,-0.478963673,0.592544496,-45.79193497,-0.088666223,-0.09444353,9.393606186,1.287627578,-1.262871623,0.503703952, 
5665,272530925,-0.47901991,0.592915416,-45.79164505,-0.073637083,-0.109542474,9.404678345,1.294709921,-1.257300377,0.569314837, 
5666,272539258,-0.479610085,0.593454301,-45.79219437,-0.066707574,-0.128315583,9.413551331,1.232659459,-1.236155868,0.43536514, 
5667,272547591,-0.479514509,0.593016744,-45.79188919,-0.030513801,-0.144674972,9.406077385,1.313625932,-1.353725076,0.527397037, 
5668,272555924,-0.479815513,0.593186915,-45.79166794,-0.015891736,-0.163080454,9.396245003,1.266470194,-1.281006217,0.528626561, 
5669,272564257,-0.480030239,0.592797518,-45.79166794,-0.017892357,-0.167536139,9.408769608,1.276844025,-1.348269224,0.511772394, 
5670,272572590,-0.481627792,0.592351258,-45.79161072,-0.020874206,-0.163861185,9.430270195,1.110889316,-1.356363297,0.50559938, 
5671,272580923,-0.481868625,0.591487527,-45.79155731,-0.020000312,-0.156662375,9.425068855,1.273770213,-1.404441237,0.503806412, 
5672,272589256,-0.48207891,0.591364384,-45.79105759,-0.046605218,-0.126418695,9.383560181,1.277125716,-1.316533208,0.559773445, 
5673,272597589,-0.481925726,0.591572821,-45.79063034,-0.050365664,-0.116629876,9.421256065,1.321130991,-1.276651859,0.562591076, 
5674,272605922,-0.482054383,0.592040181,-45.79090881,-0.068215497,-0.09173359,9.417271614,1.288524032,-1.245043874,0.468381882, 
5675,272614255,-0.482100636,0.593127906,-45.79053116,-0.113091297,-0.066456102,9.398777008,1.295939565,-1.170980453,0.535683334, 
5676,272622588,-0.481732666,0.59387815,-45.79127121,-0.122759581,-0.049776122,9.403260231,1.347680092,-1.211373925,0.412145853, 
5677,272630921,-0.480672181,0.59382695,-45.79247284,-0.140724882,-0.041224778,9.411744118,1.431694746,-1.304993987,0.360558748, 
5678,272639254,-0.48128134,0.594300926,-45.79309845,-0.138918489,-0.014253149,9.4445467,1.230046868,-1.244531631,0.425017029, 
5679,272647587,-0.480904937,0.5944314,-45.79337692,-0.150776073,0.00065459,9.406031609,1.349639654,-1.283926249,0.462746769, 
5680,272655920,-0.481252253,0.594344556,-45.79410934,-0.174588203,-0.003573523,9.398405075,1.262090325,-1.311077356,0.411671966, 
5681,272664253,-0.480558783,0.595309079,-45.79411697,-0.16316399,-0.012871141,9.383625031,1.38637042,-1.185260296,0.502448857, 
5682,272672586,-0.480601579,0.59564501,-45.79411697,-0.140083998,-0.025209984,9.409089088,1.297540307,-1.261155248,0.501834095, 
5683,272680919,-0.480516464,0.595323622,-45.79455948,-0.120539792,-0.031944677,9.408685684,1.312012434,-1.339637399,0.45058006, 
5684,272689252,-0.480965912,0.595385969,-45.79447174,-0.138074562,-0.047850683,9.437954903,1.249820948,-1.294171929,0.512925029, 
5685,272697585,-0.481335908,0.595811307,-45.79452896,-0.121250741,-0.041890919,9.402480125,1.258683443,-1.2491678,0.487823099, 
5686,272705918,-0.481316388,0.59616828,-45.7943306,-0.115141034,-0.072579175,9.398805618,1.304533005,-1.259797692,0.524169683, 
5687,272714251,-0.481629997,0.595390737,-45.79488754,-0.083388396,-0.067146242,9.395632744,1.265727401,-1.392966032,0.446968377, 
5688,272722584,-0.481508553,0.595990598,-45.79444122,-0.086434528,-0.085393235,9.420063019,1.316610217,-1.230892062,0.554228008, 
5689,272730917,-0.481452882,0.595387042,-45.79468155,-0.1003059,-0.102134161,9.403306961,1.308912873,-1.373038173,0.473735243, 
5690,272739250,-0.482376307,0.595741034,-45.79512024,-0.059352532,-0.074930958,9.424464226,1.193597674,-1.259003639,0.446532935, 
5691,272747583,-0.482968271,0.595433533,-45.79532623,-0.061994217,-0.106383592,9.399204254,1.231327415,-1.337485552,0.479370385, 
5692,272755916,-0.483954489,0.595543444,-45.79632568,-0.060705438,-0.102185041,9.387939453,1.185759664,-1.288101435,0.381344736, 
5693,272764249,-0.482742459,0.595779777,-45.79624176,-0.069617435,-0.107861668,9.414255142,1.448049426,-1.271836281,0.501834095, 
5694,272772582,-0.482228279,0.595615864,-45.7961998,-0.07239195,-0.117888279,9.398327827,1.364726543,-1.322014809,0.505035877, 
5695,272780915,-0.482291937,0.595719218,-45.79553604,-0.079329684,-0.099849552,9.417752266,1.293928623,-1.289817572,0.582749426, 
5696,272789248,-0.482261419,0.595428646,-45.7959938,-0.070207268,-0.085043184,9.416618347,1.307094336,-1.335462213,0.445021689, 
5697,272797581,-0.482597202,0.596274912,-45.7952919,-0.0932106,-0.094534084,9.410280228,1.263038039,-1.199655533,0.597964406, 
5698,272805914,-0.482624114,0.59622848,-45.79598618,-0.097171754,-0.089037612,9.428641319,1.300345063,-1.307350755,0.418498218, 
5699,272814247,-0.482368201,0.596134901,-45.79608154,-0.098235883,-0.057898305,9.434544563,1.333156943,-1.311397552,0.510632575, 
5700,272822580,-0.482171178,0.595841944,-45.79576111,-0.093857534,-0.052745819,9.399557114,1.326458693,-1.337434411,0.537796438, 
5701,272830913,-0.481898308,0.595762014,-45.79544067,-0.101358637,-0.068329684,9.405276299,1.333861351,-1.311307907,0.545070946, 
5702,272839246,-0.482023418,0.595345616,-45.79574585,-0.107077129,-0.064086936,9.402123451,1.288831472,-1.351086736,0.463925034, 
5703,272847579,-0.482034355,0.596142292,-45.79609299,-0.098444484,-0.062890023,9.402186394,1.301356912,-1.205341935,0.457393438, 
5704,272855912,-0.482739061,0.596547484,-45.79587555,-0.090975612,-0.0798693,9.416286469,1.217982411,-1.254034638,0.527345896, 
5705,272864245,-0.481788903,0.59655112,-45.79616547,-0.098286502,-0.074908152,9.392630577,1.41763258,-1.299820065,0.465653956, 
5706,272872578,-0.481900573,0.596449971,-45.79602432,-0.108647957,-0.068686999,9.37887764,1.289356589,-1.314650655,0.517830193, 
5707,272880911,-0.482013017,0.596730769,-45.79600906,-0.092329882,-0.058427211,9.405353546,1.288908243,-1.266175628,0.531572104, 
5708,272889244,-0.481949568,0.596124411,-45.7963295,-0.113924742,-0.066556938,9.42718792,1.31075716,-1.374575019,0.46297729, 
5709,272897577,-0.481658101,0.596848428,-45.7971344,-0.094212413,-0.054515358,9.421791077,1.338728189,-1.213026285,0.404653698, 
5710,272905910,-0.481460899,0.596946836,-45.79641724,-0.107513554,-0.059113227,9.413651466,1.32610023,-1.290483713,0.587974846, 
5711,272914243,-0.481027752,0.597141981,-45.7964859,-0.121776126,-0.070219874,9.385201454,1.355402946,-1.277138591,0.500322878, 
5712,272922576,-0.481958807,0.596914172,-45.7964592,-0.114905767,-0.045061525,9.392258644,1.190652251,-1.33003211,0.503908873, 
5713,272930909,-0.482309371,0.59637624,-45.79647446,-0.115862601,-0.045780852,9.389582634,1.259861588,-1.365738034,0.4855178, 
5714,272939242,-0.482066691,0.595300853,-45.79705811,-0.130719617,-0.032182299,9.440553665,1.333195329,-1.429978609,0.4302679, 
5715,272947575,-0.482064784,0.595699787,-45.79724503,-0.100569755,-0.048682459,9.402392387,1.30327785,-1.252138972,0.491409004, 
5716,272955908,-0.481879681,0.595994771,-45.79672623,-0.1161879,-0.051470391,9.41494751,1.324102163,-1.267533183,0.564563334, 
5717,272964241,-0.48176831,0.595576525,-45.79671097,-0.120406859,-0.064195395,9.408725739,1.316597223,-1.350164652,0.503422141, 
5718,272972574,-0.482153147,0.595858037,-45.79705811,-0.083909653,-0.0651379,9.426239967,1.257223368,-1.268378377,0.457598299, 
5719,272980907,-0.482370853,0.595959544,-45.79694366,-0.105069228,-0.089270942,9.388414383,1.27548635,-1.288306475,0.524297833, 
5720,272989240,-0.482678473,0.595530152,-45.79726028,-0.057008337,-0.091633216,9.400201797,1.266982436,-1.353545666,0.463156581, 
5721,272997573,-0.483417064,0.595844865,-45.79752731,-0.061978668,-0.098003618,9.416707039,1.214998364,-1.262371778,0.471212238, 
5722,273005906,-0.483453006,0.596337974,-45.79801559,-0.066536434,-0.103594519,9.414398193,1.298552036,-1.242341638,0.441730261, 
5723,273014239,-0.48331973,0.596347868,-45.79785156,-0.070217922,-0.097319528,9.388453484,1.318134069,-1.299653411,0.521608293, 
5724,273022572,-0.483612716,0.596201956,-45.79820251,-0.057035916,-0.121630043,9.418467522,1.267853379,-1.319453239,0.46028778, 
5725,273030905,-0.484580785,0.595445096,-45.79876328,-0.042708669,-0.123926885,9.392014503,1.188295484,-1.390379071,0.429243326, 
5726,273039238,-0.484631717,0.595859885,-45.79810715,-0.052781805,-0.125239611,9.440141678,1.295772791,-1.253445387,0.579803824, 
5727,273047571,-0.483886719,0.59541899,-45.79832077,-0.049321599,-0.108017072,9.401226044,1.39128828,-1.354109168,0.501859665, 
5728,273055904,-0.483911812,0.596293092,-45.79853058,-0.06667392,-0.115153857,9.42246151,1.301164746,-1.196799397,0.478435487, 
5729,273064237,-0.483899266,0.596235096,-45.79925919,-0.063339345,-0.090086117,9.379267693,1.304110289,-1.306095243,0.407791406, 
5730,273072570,-0.484434843,0.59588927,-45.79883575,-0.089929111,-0.081431434,9.430505753,1.239114285,-1.343453884,0.55109036, 
5731,273080903,-0.484559715,0.595760524,-45.79964447,-0.099188827,-0.06469889,9.398781776,1.287960529,-1.315816045,0.404756129, 
5732,273089236,-0.484131485,0.595532,-45.80018997,-0.104819492,-0.044523187,9.412590981,1.354839325,-1.328725576,0.435108989, 
5733,273097569,-0.484991878,0.596480787,-45.79982758,-0.138957158,-0.026071943,9.392245293,1.199950099,-1.186874032,0.539768755, 
5734,273105902,-0.485089153,0.597117722,-45.79942322,-0.132274181,-0.017511413,9.415903091,1.290496349,-1.226166248,0.548938692, 
5735,273114235,-0.484991312,0.597408116,-45.7996788,-0.147031099,-0.021865278,9.431685448,1.314650536,-1.265740156,0.470815241, 
5736,273122568,-0.484706253,0.597752452,-45.80072021,-0.131545052,-0.025210673,9.393638611,1.33826685,-1.259643912,0.377733111, 
5737,273130901,-0.485400319,0.597910523,-45.80115509,-0.136824235,-0.007155634,9.425332069,1.219801188,-1.281031966,0.453986675, 
5738,273139234,-0.485439003,0.598189592,-45.80094147,-0.162806451,-0.046343766,9.397922516,1.297489047,-1.269146919,0.527422667, 
5739,273147567,-0.486517847,0.597806752,-45.80151367,-0.138373196,-0.045358315,9.41947937,1.173926115,-1.346834898,0.449785948, 
5740,273155900,-0.486269623,0.59852314,-45.80168915,-0.115700729,-0.049632367,9.410999298,1.333643556,-1.215164781,0.481176257, 
5741,273164233,-0.486573875,0.59880197,-45.80090332,-0.109939456,-0.077857137,9.385622978,1.264293075,-1.267840743,0.592098713, 
5742,273172566,-0.486153871,0.598961055,-45.80065536,-0.078937463,-0.095786802,9.408145905,1.35317421,-1.283593297,0.531572163, 
5743,273180899,-0.486869395,0.598213255,-45.80114365,-0.059604853,-0.096789852,9.391684532,1.217598319,-1.389661908,0.433213532, 
5744,273189232,-0.487270892,0.597817481,-45.80070114,-0.058447361,-0.1144512,9.41561985,1.253714323,-1.350292921,0.553959012, 
5745,273197565,-0.487872034,0.597501993,-45.80097961,-0.05835345,-0.119997486,9.410113335,1.230866432,-1.338279605,0.465666771, 
5746,273205898,-0.487715065,0.596599102,-45.80142593,-0.031463068,-0.140328422,9.417621613,1.322667956,-1.410178781,0.446968436, 
5747,273214231,-0.487211645,0.596617639,-45.80200577,-0.028321657,-0.158281684,9.451408386,1.36453414,-1.297489047,0.447083652, 
5748,273222564,-0.488137871,0.596258402,-45.80226517,-0.037106521,-0.119671799,9.409937859,1.190805674,-1.345682025,0.470840812, 
5749,273230897,-0.487510413,0.595505595,-45.80228043,-0.031935748,-0.12197306,9.426102638,1.378545284,-1.39136529,0.495725095, 
5750,273239230,-0.487441033,0.595501959,-45.80259323,-0.077878214,-0.107642055,9.393906593,1.311090112,-1.301036596,0.463925034, 
5751,273247563,-0.48815459,0.595127046,-45.80334854,-0.077852041,-0.073857926,9.39647007,1.218161702,-1.34491384,0.425554901, 
5752,273255896,-0.487632811,0.59506762,-45.80393219,-0.111392841,-0.070112191,9.398054123,1.365622878,-1.309463739,0.431574225, 
5753,273264229,-0.487308443,0.59487164,-45.80424881,-0.129163325,-0.054037064,9.410579681,1.342057824,-1.323551655,0.476706505, 
5754,273272562,-0.486198217,0.593916118,-45.80376053,-0.157209456,-0.023418466,9.414325714,1.435191393,-1.417043567,0.556904733, 
5755,273280895,-0.484971732,0.593863428,-45.80447769,-0.156811208,-0.026487906,9.420519829,1.452250361,-1.306646109,0.404038966, 
5756,273289228,-0.485990047,0.594375074,-45.80368042,-0.136755481,-0.016254792,9.388466835,1.179215312,-1.240574241,0.596363425, 
5757,273297561,-0.486564815,0.594715178,-45.80453491,-0.139501289,-0.019762296,9.410233498,1.234554887,-1.259080529,0.408495784, 
5758,273305894,-0.486802518,0.594960272,-45.80510712,-0.16334869,-0.004414923,9.421857834,1.275422335,-1.272540808,0.43158704, 
5759,273314227,-0.481911272,0.596802771,-45.79060745,-0.150554314,-0.013476514,9.411255836,1.258978248,-1.27320683,0.495238453, 
5760,273322560,-0.48197037,0.597054064,-45.79086685,-0.126997247,-0.035785206,9.382436752,1.295657516,-1.271644235,0.468804508, 
5761,273330893,-0.48173368,0.597130716,-45.79079437,-0.130113095,-0.047195509,9.419204712,1.330505729,-1.290662885,0.518790722, 
5762,273339226,-0.482065737,0.597097993,-45.79111862,-0.104786962,-0.067559265,9.378225327,1.263114691,-1.306697488,0.459621787, 
5763,273347559,-0.483194649,0.59586221,-45.79135895,-0.076081254,-0.087391131,9.430125237,1.167355776,-1.448536158,0.459506541, 
5764,273355892,-0.483559787,0.59636116,-45.79256821,-0.086129762,-0.094511017,9.392448425,1.259772182,-1.241086602,0.355256647, 
5765,273364225,-0.483608931,0.59638387,-45.79272842,-0.044861168,-0.116452724,9.382637024,1.297335505,-1.297681212,0.476680934, 
5766,273372558,-0.484415531,0.595735908,-45.79243851,-0.055299249,-0.116417959,9.435869217,1.204880834,-1.380889177,0.533941567, 
5767,273380891,-0.484131992,0.595626235,-45.79269409,-0.053401005,-0.129425317,9.392074585,1.336000204,-1.314522624,0.49431631, 
5768,273389224,-0.483976334,0.595456123,-45.7936058,-0.058492664,-0.145919636,9.405460358,1.32201457,-1.321438432,0.389323562, 
5769,273397557,-0.483414173,0.595419407,-45.79314804,-0.049611073,-0.119090922,9.393482208,1.369798183,-1.304866195,0.565024436, 
5770,273405890,-0.483476609,0.595713019,-45.79319763,-0.056312557,-0.115849495,9.423959732,1.294236064,-1.267379522,0.49315086, 
5771,273414223,-0.48410669,0.595965266,-45.79255676,-0.067534946,-0.107614651,9.439226151,1.226127744,-1.270734906,0.574066222, 
5772,273422556,-0.483572423,0.595561802,-45.79305267,-0.08935076,-0.076065607,9.388866425,1.367313266,-1.350856304,0.441589385, 
5773,273430889,-0.483090162,0.596011639,-45.79318619,-0.08724989,-0.072535753,9.408722878,1.359757304,-1.245863676,0.486465544, 
5774,273439222,-0.482240617,0.595897555,-45.79289246,-0.099637166,-0.068699725,9.411327362,1.404658914,-1.316763639,0.534953296, 
5775,273447555,-0.481852233,0.595469117,-45.79320145,-0.119697586,-0.047197979,9.410297394,1.349447608,-1.351791263,0.455152124, 
5776,273455888,-0.481973469,0.594956219,-45.79290771,-0.140286013,-0.04499108,9.433297157,1.287640333,-1.363881111,0.535427153, 
5777,273464221,-0.481937468,0.595058084,-45.7926712,-0.127621561,-0.037066102,9.397686958,1.306121111,-1.287717223,0.511618674, 
5778,273472554,-0.48190549,0.595658183,-45.79336929,-0.140891165,-0.020296726,9.398781776,1.308144569,-1.229214311,0.416897237, 
5779,273480887,-0.481484681,0.595483303,-45.7935524,-0.132787809,-0.027917488,9.421940804,1.351996303,-1.322219491,0.47296682, 
5780,273489220,-0.481985331,0.596140504,-45.7932663,-0.124093354,-0.048562784,9.421143532,1.241445184,-1.223425508,0.535516798, 
5781,273497553,-0.482124001,0.596056044,-45.79276276,-0.12287654,-0.024014879,9.416296005,1.285860419,-1.313152313,0.567022383, 
5782,273505886,-0.482692897,0.597088873,-45.79253769,-0.118041158,-0.050896816,9.392038345,1.234004259,-1.177819252,0.527537942, 
5783,273514219,-0.483207226,0.597734213,-45.79311371,-0.109353438,-0.065675639,9.400730133,1.241227388,-1.223207712,0.431843162, 
5784,273522552,-0.483715862,0.597689509,-45.79334259,-0.110044502,-0.068155318,9.411960602,1.241918921,-1.306966305,0.473978579, 
5785,273530885,-0.484132618,0.598013937,-45.79400253,-0.1192782,-0.077041663,9.417770386,1.252139091,-1.261526704,0.423313618, 
5786,273539218,-0.484489292,0.598646939,-45.79465866,-0.095862962,-0.084880218,9.436839104,1.26182127,-1.224898338,0.421008348, 
5787,273547551,-0.484498948,0.598977685,-45.79495239,-0.074432798,-0.093263224,9.407408714,1.301113367,-1.261270523,0.475771606, 
5788,273555884,-0.48437199,0.598676682,-45.79445267,-0.076875299,-0.086007074,9.428372383,1.317083955,-1.338868856,0.561566412, 
5789,273564217,-0.484148264,0.598020136,-45.79507446,-0.068360969,-0.098931298,9.423230171,1.32962203,-1.378993511,0.423339278, 
5790,273572550,-0.484393865,0.596722126,-45.79450226,-0.075435355,-0.111393794,9.42881012,1.272784352,-1.458346605,0.566522896, 
