PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
1875,1714993128,0.411860913,0.295771539,0.429302692,-0.032728001,0.065454841,9.400521278,1.137604952,-1.495935321,0.27932322,0.013671875,0.209472656,-1.022705078, 
1876,1715001461,0.411360204,0.296129882,0.428993493,-0.046726801,0.058075305,9.42369175,1.167881012,-1.425470591,0.262750804,0.015380859,0.211425781,-1.026855469, 
1877,1715009794,0.411101073,0.295837671,0.427929252,-0.040257514,0.059827816,9.429964066,1.198797345,-1.504055023,0.297048271,0.013427734,0.212402344,-1.023193359, 
1878,1715018127,0.410734057,0.295920819,0.428603142,-0.046557568,0.084894277,9.429811478,1.183966637,-1.457027197,0.380371362,0.015869141,0.211914063,-1.025878906, 
1879,1715026460,0.410618812,0.295736939,0.42796129,-0.052645389,0.074727565,9.42918396,1.21508801,-1.491504073,0.266106278,0.015869141,0.215087891,-1.020263672, 
1880,1715034793,0.410117626,0.296495229,0.427895635,-0.070132256,0.065668665,9.414482117,1.169148803,-1.376611352,0.291451573,0.012695313,0.209472656,-1.023925781, 
1881,1715043126,0.410513639,0.29760924,0.427423865,-0.058879379,0.076301306,9.434484482,1.276574969,-1.335269928,0.301287442,0.012939453,0.209960938,-1.023193359, 
1882,1715051459,0.410201222,0.298351735,0.427297682,-0.056900341,0.08269991,9.447616577,1.189781308,-1.378878474,0.2842924,0.014892578,0.214111328,-1.022705078, 
1883,1715059792,0.41077432,0.298804849,0.426264375,-0.055667665,0.059523914,9.41637516,1.29825747,-1.414866328,0.298687607,0.013427734,0.212402344,-1.026367188, 
1884,1715068125,0.410839021,0.298981965,0.426011294,-0.063811541,0.057216071,9.437292099,1.236847281,-1.447665215,0.271139473,0.012939453,0.212402344,-1.025390625, 
1885,1715076458,0.41095221,0.298734158,0.425446182,-0.043050602,0.062719837,9.43787384,1.241995692,-1.497843504,0.297419667,0.013916016,0.212890625,-1.026855469, 
1886,1715084791,0.410761029,0.299150407,0.425476581,-0.06343817,0.072562926,9.443263054,1.205739021,-1.418862104,0.303195685,0.013916016,0.211914063,-1.023681641, 
1887,1715093124,0.410683125,0.299691349,0.424222976,-0.044554669,0.081933901,9.432757378,1.219621778,-1.402750731,0.243207172,0.015380859,0.213378906,-1.023193359, 
1888,1715101457,0.410334468,0.299378335,0.424575031,-0.033661395,0.070650078,9.43526268,1.186477065,-1.506488562,0.342718482,0.013916016,0.212890625,-1.022216797, 
1889,1715109790,0.410749137,0.300122261,0.423362821,-0.050999191,0.065371454,9.414899826,1.279597521,-1.379070401,0.306538373,0.013916016,0.209960938,-1.023925781, 
1890,1715118123,0.41065532,0.300144076,0.423834741,-0.053360336,0.070099495,9.417912483,1.216727257,-1.464775562,0.356498867,0.012939453,0.210449219,-1.025878906, 
1891,1715126456,0.410156369,0.299587011,0.422880411,-0.03880845,0.069944449,9.429712296,1.169840455,-1.535598874,0.308766812,0.015869141,0.209960938,-1.025878906, 
1892,1715134789,0.410208881,0.298767745,0.422924936,-0.050576691,0.063446105,9.428355217,1.234337211,-1.566131115,0.305846781,0.015380859,0.209472656,-1.021728516, 
1893,1715143122,0.409952074,0.29853794,0.424471051,-0.061591808,0.063762397,9.445559502,1.197414279,-1.495986581,0.309855342,0.011474609,0.212890625,-1.024902344, 
1894,1715151455,0.409550667,0.299043447,0.423836768,-0.047980167,0.084090836,9.427300453,1.181456685,-1.408334732,0.223176822,0.013916016,0.213378906,-1.024169922, 
1895,1715159788,0.409134001,0.299783558,0.426374257,-0.031879339,0.083708614,9.438399315,1.178049803,-1.37985158,0.348148674,0.014404297,0.211914063,-1.021728516, 
1896,1715168121,0.409800023,0.299361825,0.426640421,-0.033047803,0.068238989,9.418201447,1.308464646,-1.518796086,0.333254009,0.016357422,0.210449219,-1.023193359, 
1897,1715176454,0.41045925,0.299777538,0.426714718,-0.036250643,0.06499286,9.441556931,1.307875752,-1.417952776,0.317603707,0.013916016,0.212402344,-1.021240234, 
1898,1715184787,0.411161542,0.299504876,0.426947743,-0.03093092,0.07177636,9.423336983,1.313228965,-1.501429558,0.327618867,0.014892578,0.212402344,-1.022705078, 
1899,1715193120,0.411660224,0.299943894,0.426396936,-0.045719616,0.082456991,9.447135925,1.288587928,-1.415340066,0.3381975,0.013916016,0.211914063,-1.023193359, 
1900,1715201453,0.412113011,0.300725937,0.42635107,-0.044173572,0.057585251,9.427109718,1.282697082,-1.3737427,0.29306528,0.012451172,0.2109375,-1.025390625, 
1901,1715209786,0.412179977,0.300925046,0.425710648,-0.039590545,0.074643932,9.43737793,1.23788476,-1.444937348,0.263800979,0.014892578,0.212890625,-1.022705078, 
1902,1715218119,0.411495417,0.30047071,0.425106823,-0.054484069,0.076761298,9.400524139,1.145724773,-1.523714185,0.228760749,0.016357422,0.210449219,-1.02734375, 
1903,1715226452,0.411438793,0.300928563,0.424875379,-0.044716891,0.071826473,9.441706657,1.223284602,-1.41279161,0.308856457,0.012207031,0.208984375,-1.023925781, 
1904,1715234785,0.411634147,0.300779521,0.424860239,-0.043340154,0.075348713,9.420055389,1.252100468,-1.485587239,0.298585147,0.012939453,0.209472656,-1.024414063, 
1905,1715243118,0.412433177,0.300383687,0.422674417,-0.052188177,0.065068565,9.408120155,1.324255824,-1.516477823,0.32455796,0.016357422,0.211425781,-1.024169922, 
