PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
1373,330979744,3.646814346,13.09349346,-71.87167358,-2.079897404,0.5893085,9.152774811,-2.556313038,150.0885162,-5.166070938,-0.674804688,0.123535156,-1.633300781, 
1374,330988077,3.627978802,14.47684765,-71.80249023,-2.233762741,0.580459952,9.201265335,-3.04607892,164.772583,-2.759986877,-0.655761719,0.125976563,-1.635253906, 
1375,330996410,3.607453346,16.01275063,-71.69957733,-2.519338369,0.451827735,9.141929626,-4.369802475,183.1450195,0.027945958,-0.631835938,0.127929688,-1.642089844, 
1376,331004743,3.584836245,17.6436348,-71.57208252,-2.891461849,0.398907334,9.093770027,-5.951346397,194.8330841,2.063936234,-0.600585938,0.130371094,-1.643066406, 
1377,331013076,3.539381504,19.28006935,-71.4623642,-3.264389753,0.391672492,8.906244278,-8.284165382,195.2227173,0.036962584,-0.575195313,0.1328125,-1.649414063, 
1378,331021409,3.474875927,20.83979988,-71.3996048,-3.52450633,0.42634958,8.800264359,-9.133737564,185.8442841,-4.662432194,-0.543457031,0.133300781,-1.651367188, 
1379,331029742,3.403767109,22.26697731,-71.38433075,-3.764068365,0.411608368,8.685389519,-7.86700964,169.5051575,-8.794165611,-0.518066406,0.1328125,-1.649414063, 
1380,331038075,3.341691256,23.55600929,-71.40083313,-3.993916512,0.443595022,8.594245911,-5.485900879,152.9010468,-11.19789124,-0.498046875,0.137207031,-1.6484375, 
1381,331046408,3.281824589,24.74221992,-71.42558289,-4.32191658,0.48578614,8.57439518,-4.63260746,140.3970032,-11.13860893,-0.47265625,0.137695313,-1.651855469, 
1382,331054741,3.225241184,25.8849411,-71.43549347,-4.561559677,0.484727681,8.582837105,-5.089464664,135.4353333,-9.13253212,-0.456054688,0.140136719,-1.649414063, 
1383,331063074,3.178017616,27.03484726,-71.41183472,-4.678912163,0.498566329,8.484098434,-5.596354485,136.3540955,-5.375427723,-0.433105469,0.138671875,-1.648925781, 
1384,331071407,3.154711723,28.17439651,-71.33707428,-4.768329144,0.532006383,8.305118561,-5.761182308,135.5665741,0.108247496,-0.4140625,0.141601563,-1.648925781, 
1385,331079740,3.156121492,29.28087807,-71.22078705,-4.899333477,0.548349917,8.117063522,-5.206083298,131.681427,4.708071232,-0.395019531,0.146972656,-1.64453125, 
1386,331088073,3.173966169,30.31889153,-71.08074951,-5.067767143,0.520577908,7.984731197,-5.018677711,123.7678757,7.408607006,-0.375976563,0.143554688,-1.642089844, 
1387,331096406,3.206871271,31.24610519,-70.92779541,-5.07668972,0.52855742,7.903093338,-4.117135525,110.393364,9.351525307,-0.360351563,0.145507813,-1.643066406, 
1388,331104739,3.235041618,32.06604385,-70.77581024,-5.038463593,0.495751292,7.745565891,-4.99844265,97.69866943,9.696120262,-0.345214844,0.146484375,-1.639648438, 
1389,331113072,3.251936913,32.85206223,-70.64600372,-5.15101862,0.409779131,7.703847885,-5.011527538,93.33084869,7.587841034,-0.329101563,0.1484375,-1.636230469, 
1390,331121405,3.271591187,33.64441299,-70.5173645,-5.364219666,0.366903722,7.793255806,-4.912810326,94.25131989,7.203855991,-0.316894531,0.150390625,-1.634765625, 
1391,331129738,3.312503576,34.44200897,-70.36714935,-5.598790169,0.430345029,7.799613953,-3.865897894,94.82556152,9.225681305,-0.298339844,0.1484375,-1.6328125, 
1392,331138071,3.386003017,35.2187233,-70.18203735,-5.771571159,0.497252673,7.662041187,-2.673109293,92.70137024,12.48109341,-0.289550781,0.147949219,-1.6328125, 
1393,331146404,3.460414171,35.95806122,-69.96889496,-5.821197033,0.542587936,7.516595364,-4.6393466,88.2101059,15.27251816,-0.274902344,0.151855469,-1.627929688, 
1394,331154737,3.529625416,36.63862228,-69.74417114,-5.852328777,0.575016618,7.317088127,-6.46577692,81.42935181,16.44049454,-0.262695313,0.150390625,-1.620117188, 
1395,331163070,3.572109938,37.22161865,-69.53661346,-5.932875156,0.677164853,7.249090195,-8.559790611,69.46104431,15.35249805,-0.250488281,0.150390625,-1.621582031, 
1396,331171403,3.576001406,37.68186951,-69.37503815,-6.033791542,0.619889438,7.146852493,-10.12972927,54.66982651,11.64372635,-0.239746094,0.150390625,-1.621582031, 
1397,331179736,3.543693542,38.04005432,-69.26755524,-6.074601173,0.574050844,7.161243439,-10.4881897,41.92625046,7.302964687,-0.237304688,0.153320313,-1.6171875, 
1398,331188069,3.4999125,38.32895279,-69.18044281,-6.110918522,0.521537125,7.217169285,-10.52342892,33.69233704,5.795893669,-0.23046875,0.153808594,-1.615722656, 
1399,331196402,3.461603403,38.58266068,-69.09316254,-6.242919445,0.415378571,7.213311672,-9.808917999,29.27105522,6.145117283,-0.221679688,0.158203125,-1.609863281, 
1400,331204735,3.446914673,38.79927444,-68.99839783,-6.399670601,0.363850296,7.227884769,-7.678320408,25.06820869,7.018638134,-0.217285156,0.16015625,-1.612792969, 
1401,331213068,3.446673632,38.9836731,-68.90943909,-6.487510204,0.378044933,7.173945904,-5.432205677,20.96705627,6.772637844,-0.219238281,0.158691406,-1.611816406, 
1402,331221401,3.452388287,39.13737869,-68.8337326,-6.440221786,0.411691666,7.16408062,-3.844813347,17.4208107,5.653550148,-0.211425781,0.156738281,-1.611816406, 
1403,331229734,3.465747356,39.24282455,-68.7677536,-6.380807877,0.429263622,7.173292637,-2.099304676,11.3693924,5.169670582,-0.210449219,0.161621094,-1.610839844, 
1404,331238067,3.485661507,39.2600708,-68.70857239,-6.465443134,0.50917387,7.085627079,-0.908780277,0.983484209,5.087115288,-0.209960938,0.158203125,-1.607421875, 
1405,331246400,3.487001896,39.16522598,-68.67393494,-6.590637207,0.535387754,7.04087162,-1.168713689,-12.80134296,3.71483326,-0.209472656,0.16015625,-1.611328125, 
1406,331254733,3.455896854,38.93037033,-68.65986633,-6.497159481,0.615659118,7.030954361,-3.602530003,-29.46813774,2.739726305,-0.211914063,0.160644531,-1.608886719, 
1407,331263066,3.395027637,38.57139206,-68.66159058,-6.468518257,0.568975985,7.104044437,-5.87618494,-44.66096878,2.2156353,-0.221191406,0.160644531,-1.613769531, 
1408,331271399,3.286183357,38.07072067,-68.70864105,-6.551187038,0.625097513,7.198957443,-8.368210793,-61.65458298,-1.196022272,-0.227050781,0.161621094,-1.615722656, 
1409,331279732,3.118843317,37.34396362,-68.81899261,-6.487692356,0.700326741,7.194118977,-10.68414593,-89.32182312,-5.789588451,-0.238769531,0.163085938,-1.613769531, 
1410,331288065,2.892320633,36.35670853,-68.97969055,-6.324411392,0.664358914,7.269190788,-14.42232227,-120.5388412,-9.474151611,-0.250488281,0.165039063,-1.622070313, 
1411,331296398,2.659707069,35.20226669,-69.15615845,-5.775873661,0.496278822,7.497561932,-14.23727131,-140.8773499,-10.65782356,-0.268554688,0.165527344,-1.621582031, 
1412,331304731,2.494380236,33.94539261,-69.24142456,-5.133981228,0.251189172,7.537658215,-12.83705711,-152.4749451,-1.911975503,-0.293945313,0.169433594,-1.628417969, 
1413,331313064,2.399205685,32.64158249,-69.21878815,-5.044151306,0.125119686,7.674555302,-11.6160965,-157.9023743,8.731883049,-0.3125,0.171386719,-1.630859375, 
1414,331321397,2.313965797,31.27591133,-69.17895508,-5.167585373,0.312145352,7.839298725,-11.56593895,-164.9979706,10.51720333,-0.337402344,0.173828125,-1.6328125, 
1415,331329730,2.202435493,29.82467651,-69.18969727,-5.063681126,0.39253071,7.9619174,-11.42934418,-175.7381287,5.532185555,-0.359863281,0.175292969,-1.635253906, 
1416,331338063,2.07505393,28.27288437,-69.22600555,-4.774372101,0.433658034,8.018279076,-11.97498798,-187.6523285,2.865092516,-0.38671875,0.177246094,-1.637207031, 
1417,331346396,1.912109971,26.52603531,-69.29023743,-4.622080326,0.613638639,8.064511299,-14.7063942,-211.4211731,0.229307726,-0.417480469,0.179199219,-1.642089844, 
1418,331354729,1.735267758,24.5945034,-69.38676453,-4.161780834,0.498454601,8.30994606,-15.02596855,-233.425766,-3.346110344,-0.447265625,0.177246094,-1.645507813, 
1419,331363062,1.577816129,22.55730057,-69.46539307,-3.86170578,0.39023006,8.389356613,-13.81796837,-246.306076,-1.816415668,-0.481445313,0.182128906,-1.644042969, 
1420,331371395,1.441030145,20.4211483,-69.50709534,-3.728565693,0.295229316,8.67894268,-13.38651657,-257.7998047,1.822047591,-0.515625,0.185546875,-1.640625, 
1421,331379728,1.342064023,18.31315422,-69.52285004,-3.512892246,0.098291546,9.029458046,-9.950482368,-254.6244354,4.112729073,-0.551757813,0.1875,-1.640136719, 
1422,331388061,1.270146847,16.31675911,-69.53147125,-3.189287424,0.080057368,9.360151291,-7.126718044,-240.9538269,4.198822975,-0.588867188,0.186523438,-1.638183594, 
1423,331396394,1.163069129,14.32862186,-69.57608795,-3.072267056,0.309485078,9.441794395,-10.13390446,-240.3336792,-0.359603792,-0.624023438,0.189453125,-1.630859375, 
1424,331404727,1.028970361,12.11798382,-69.68791199,-2.467982292,0.122126445,9.14035511,-11.82536316,-266.906311,-8.26437664,-0.659667969,0.192382813,-1.624023438, 
1425,331413060,0.936263144,9.793421745,-69.8239212,-1.583622217,-0.185903132,9.216259956,-6.721373558,-280.8874207,-11.50470448,-0.698242188,0.190429688,-1.615722656, 
1426,331421393,0.890169442,7.538429737,-69.91497803,-1.416157484,-0.226198778,9.337629318,-2.689452648,-272.165741,-6.764150143,-0.739257813,0.187011719,-1.60546875, 
1427,331429726,0.849323332,5.428613186,-69.94619751,-1.428663135,-0.118516676,9.495244026,-3.173977137,-254.9096527,-0.152041987,-0.774902344,0.192382813,-1.598144531, 
1428,331438059,0.789215326,3.393929482,-69.9706955,-1.493471026,0.119472101,9.409619331,-5.791519642,-245.6059875,0.284922272,-0.810058594,0.188964844,-1.584960938, 
1429,331446392,0.724929929,1.380350709,-70.01554871,-0.744140506,0.083648086,9.562983513,-6.179026604,-243.3839569,-2.470891237,-0.840332031,0.189453125,-1.572753906, 
1430,331454725,0.668798566,-0.65561378,-70.07912445,-0.403443128,0.048571371,9.599879265,-5.490794182,-245.8176575,-4.933168411,-0.876464844,0.185058594,-1.559082031, 
1431,331463058,0.623738229,-2.759933233,-70.15888214,-0.039797008,0.003239074,9.647344589,-4.383294106,-254.3240662,-7.010849476,-0.907226563,0.188964844,-1.544921875, 
1432,331471391,0.603285134,-4.847915649,-70.2297287,0.57316637,0.024157315,9.539421082,-1.822772861,-252.0631104,-6.07487154,-0.94140625,0.188964844,-1.528320313, 
1433,331479724,0.57799679,-6.775555134,-70.25588989,0.847646773,0.075815372,9.544080734,-2.043716431,-233.0534363,-1.038232923,-0.970214844,0.186035156,-1.51171875, 
1434,331488057,0.525984228,-8.559821129,-70.24346924,0.93566823,0.15566048,9.719807625,-4.845682621,-215.5151825,3.263848782,-0.999023438,0.188476563,-1.4921875, 
1435,331496390,0.43885988,-10.31705475,-70.22236633,1.409218311,0.132018283,9.363443375,-8.731190681,-212.5562744,3.965638638,-1.026855469,0.183105469,-1.4765625, 
1436,331504723,0.35601145,-12.03506851,-70.20426178,2.008949518,-0.00478196,9.001934052,-8.325198174,-207.567215,3.283114195,-1.049316406,0.188476563,-1.459960938, 
1437,331513056,0.255773038,-13.76750755,-70.21317291,2.1282022,0.082032807,8.82954216,-10.96409988,-209.6142578,-0.245124951,-1.071777344,0.187011719,-1.442382813, 
1438,331521389,0.201073468,-15.52281761,-70.27151489,2.630032063,-0.147715628,8.66561985,-7.137588024,-212.0896912,-6.210878849,-1.098144531,0.187011719,-1.420410156, 
1439,331529722,0.159996763,-17.24387169,-70.37386322,2.649965763,-0.014562869,8.975403786,-7.09152174,-208.2765808,-11.45492077,-1.122070313,0.190917969,-1.404296875, 
1440,331538055,0.14615187,-18.99784279,-70.51078796,3.070951223,-0.082506284,8.828478813,-5.575800419,-211.9440002,-15.33075428,-1.14453125,0.186035156,-1.382324219, 
1441,331546388,0.1712237,-20.69711685,-70.6370697,3.449874401,-0.142710596,8.644224167,-0.837770522,-205.6579132,-14.01809406,-1.167480469,0.1875,-1.362792969, 
1442,331554721,0.203351781,-22.29050255,-70.75333405,3.440237761,-0.018876245,8.683016777,-0.060835801,-192.6745605,-12.63340473,-1.19140625,0.18359375,-1.341308594, 
1443,331563054,0.225489631,-23.84350777,-70.87301636,3.472281933,0.076036192,8.634202957,-1.671586275,-188.1072083,-12.85449696,-1.207519531,0.179199219,-1.322753906, 
1444,331571387,0.268444061,-25.47868729,-71.00682831,3.796075821,-0.03660902,8.139665604,-0.351106465,-197.7080231,-14.02486706,-1.2265625,0.1796875,-1.302246094, 
1445,331579720,0.346764743,-27.13484764,-71.14559174,4.166356564,-0.032757014,8.006202698,3.316073179,-200.5154572,-14.20037174,-1.243164063,0.177246094,-1.27734375, 
1446,331588053,0.47194165,-28.83612061,-71.29085541,4.365927219,-0.188337699,7.979005814,8.037574768,-205.6851807,-14.20893002,-1.260742188,0.17578125,-1.258789063, 
1447,331596386,0.658971548,-30.55950928,-71.48885345,4.150448799,-0.304459989,8.220872879,11.96301651,-208.693161,-18.94740677,-1.278808594,0.171386719,-1.232910156, 
1448,331604719,0.926166296,-32.33930588,-71.78391266,4.67457819,-0.262316078,8.060731888,14.78358078,-215.4013672,-27.52626038,-1.300292969,0.168457031,-1.206542969, 
1449,331613052,1.136045694,-34.07280731,-72.10529327,5.331365585,-0.021355774,8.107203484,5.356879234,-210.2597198,-28.87902069,-1.314453125,0.162109375,-1.179199219, 
1450,331621385,1.254604816,-35.64471436,-72.40896606,5.72110939,-0.021287691,7.962743282,-5.403421879,-190.6377716,-26.23646355,-1.329589844,0.159667969,-1.157226563, 
1451,331629718,1.297457933,-37.11571121,-72.68335724,5.70114851,0.137742817,7.863936424,-13.09552574,-178.7587433,-22.93807983,-1.340820313,0.155761719,-1.135742188, 
1452,331638051,1.288707495,-38.55080032,-72.91690063,5.960163593,0.139364585,7.610126495,-17.04261398,-174.0931549,-18.51844406,-1.354492188,0.153808594,-1.108886719, 
1453,331646384,1.233068347,-39.9434433,-73.12801361,5.971619129,0.200377062,7.70623064,-21.41051674,-169.1959991,-16.30849075,-1.366699219,0.151367188,-1.086914063, 
1454,331654717,1.170441031,-41.40509033,-73.33023071,6.345205307,0.063987918,7.080282211,-22.1346283,-177.1721802,-14.998353,-1.377441406,0.151367188,-1.062988281, 
1455,331663050,1.160394669,-42.79847717,-73.51670837,6.621687889,0.073554337,6.677192688,-14.92156792,-169.1954346,-13.57606888,-1.388671875,0.149902344,-1.0390625, 
1456,331671383,1.174790382,-44.03663254,-73.68875122,6.953377724,0.186463311,6.576530933,-11.26644516,-150.2798767,-12.24223804,-1.395996094,0.147460938,-1.01953125, 
1457,331679716,1.18816793,-45.18083572,-73.82904053,7.194880486,0.222790346,6.450139046,-8.929659843,-139.19841,-9.532706261,-1.403320313,0.147949219,-0.997070313, 
1458,331688049,1.204612136,-46.29063034,-73.95283508,7.171874046,0.169736177,6.420006275,-7.469230175,-134.788559,-7.862978935,-1.409179688,0.145019531,-0.977050781, 
1459,331696382,1.246879935,-47.38769531,-74.07415771,7.305695534,0.084414095,6.179483414,-4.268474579,-133.4939117,-7.523275852,-1.414550781,0.145507813,-0.961425781, 
1460,331704715,1.308946252,-48.41356277,-74.20046997,7.440368652,0.053429104,6.016799927,-2.600162268,-124.7258301,-7.690267086,-1.422363281,0.144042969,-0.942382813, 
1461,331713048,1.371874809,-49.34210587,-74.32183838,7.5370965,0.166276142,6.055185795,-2.141963243,-113.2718506,-7.3528018,-1.423339844,0.142578125,-0.928710938, 
1462,331721381,1.40547049,-50.21286774,-74.42317963,7.524430275,0.130354568,5.976509571,-4.058232307,-106.0757294,-5.596151352,-1.432128906,0.141113281,-0.916503906, 
1463,331729714,1.44381845,-51.0515213,-74.51695251,7.458054066,-0.01449364,5.860692501,-2.82409811,-102.4260864,-5.019438267,-1.430664063,0.139160156,-0.900390625, 
1464,331738047,1.489003778,-51.84505081,-74.61484528,7.643661022,-0.018659862,5.827380657,-2.56902647,-96.80275726,-5.157443047,-1.436035156,0.138671875,-0.883789063, 
1465,331746380,1.533157349,-52.57213211,-74.73138428,7.695932388,0.0205066,5.742894173,-4.479705334,-89.07804871,-6.65549612,-1.440429688,0.137207031,-0.872558594, 
1466,331754713,1.611128688,-53.27433395,-74.88932037,7.825238705,0.003014788,5.334904194,-4.565741539,-85.97110748,-9.385630608,-1.439941406,0.138671875,-0.857910156, 
1467,331763046,1.723277211,-53.90791702,-75.07094574,8.036143303,0.074207,5.190189362,-2.814840555,-77.99917603,-11.11359024,-1.444824219,0.137207031,-0.849121094, 
1468,331771379,1.836617827,-54.42988586,-75.25382233,8.15230751,0.089536473,5.140479088,-2.994904518,-64.42836761,-11.17284298,-1.446289063,0.131347656,-0.839355469, 
1469,331779712,1.92324698,-54.82617188,-75.41295624,8.201389313,0.145013079,5.003584862,-3.903566599,-49.50527954,-9.88130188,-1.4453125,0.12890625,-0.829101563, 
1470,331788045,1.994984269,-55.11477661,-75.54254913,8.318348885,0.159571007,4.810513496,-2.928683996,-36.3415947,-8.013296127,-1.449707031,0.130371094,-0.826171875, 
1471,331796378,2.021174908,-55.25205231,-75.5962677,8.491887093,0.279227018,4.736213684,-0.883742511,-18.18726349,-3.498085499,-1.452148438,0.129394531,-0.821289063, 
1472,331804711,1.975063443,-55.21885681,-75.55747986,8.425445557,0.152723759,4.80077219,-0.51061976,2.651444674,2.238901854,-1.450683594,0.126464844,-0.818847656, 
1473,331813044,1.900374174,-55.02919388,-75.48199463,8.345980644,0.009119672,4.881955624,-0.261009187,21.34252167,4.014200687,-1.446777344,0.130859375,-0.823242188, 
1474,331821377,1.83125639,-54.70028305,-75.39993286,8.290259361,-0.027854979,4.926516533,0.956987441,38.21324158,4.104545593,-1.448730469,0.131347656,-0.825683594, 
1475,331829710,1.765839934,-54.22976303,-75.30242157,8.257626534,-0.009778756,4.891262054,2.939817429,55.08971786,4.633255482,-1.446289063,0.129394531,-0.836914063, 
1476,331838043,1.712587833,-53.6036377,-75.18914795,8.327634811,0.078931272,4.88312912,5.794647217,73.92428589,5.445011616,-1.443847656,0.132324219,-0.843261719, 
1477,331846376,1.685282588,-52.80050659,-75.08766937,8.124743462,-0.0033293,5.146934032,7.749046803,95.00798798,4.04368782,-1.442871094,0.131347656,-0.857421875, 
1478,331854709,1.659170151,-51.82941437,-74.9934082,8.432171822,0.169481277,5.24202776,7.016858101,115.2641144,3.235666513,-1.437988281,0.1328125,-0.871582031, 
1479,331863042,1.659545422,-50.71346283,-74.86299896,8.087806702,-0.035000529,5.223800659,13.53071404,132.619751,5.518993378,-1.436523438,0.1328125,-0.893554688, 
1480,331871375,1.735422969,-49.48956299,-74.76461792,7.604428768,0.016368868,5.775445938,19.36379433,145.6109314,2.944962978,-1.433105469,0.137207031,-0.91015625, 
1481,331879708,1.853852272,-48.26195145,-74.72148132,7.269827843,0.162359893,6.198347569,19.39051247,145.8457336,-1.60058713,-1.427246094,0.133789063,-0.932617188, 
1482,331888041,1.98737824,-47.16160202,-74.70777893,7.064348221,0.381122768,6.306840897,18.43824196,130.5901184,-3.594168186,-1.418945313,0.133300781,-0.953125, 
1483,331896374,2.099681616,-46.18204117,-74.66504669,7.016416073,0.5703969,6.045503139,18.49284554,116.097702,-1.061005712,-1.415527344,0.130371094,-0.969726563, 
1484,331904707,2.229099274,-45.20594788,-74.62467957,6.784375668,0.397411108,6.172978878,20.19777107,115.7583313,-1.316357017,-1.41015625,0.131835938,-0.987792969, 
1485,331913040,2.378530264,-44.15726852,-74.59994507,6.791965008,0.467403919,6.325821877,21.3053093,124.3299637,-3.326464653,-1.404785156,0.131347656,-1.001953125, 
1486,331921373,2.522016764,-42.98483276,-74.56661224,6.902107239,0.399149477,6.392830849,21.17554092,139.2706451,-3.394944191,-1.399414063,0.129882813,-1.021972656, 
1487,331929706,2.676088572,-41.65620804,-74.52603149,6.787541389,0.403867245,6.571996212,23.05492973,157.9489746,-4.000674725,-1.390625,0.129394531,-1.041015625, 
1488,331938039,2.828519583,-40.15084839,-74.47998047,6.582221508,0.329576254,6.856466293,23.11022568,179.2204285,-4.779420376,-1.380371094,0.127441406,-1.067382813, 
1489,331946372,3.006966352,-38.46879578,-74.4402771,6.402180195,0.196898311,7.068275452,25.72426414,200.2967987,-6.948853493,-1.368164063,0.125488281,-1.094238281, 
1490,331954705,3.204898357,-36.60803223,-74.39612579,6.160620213,0.26627773,7.383665562,28.17793655,221.7790527,-8.179011345,-1.357421875,0.124023438,-1.117675781, 
1491,331963038,3.424337864,-34.57631683,-74.3480835,5.783298969,0.292960733,7.747725487,30.98192596,242.2077942,-9.771883011,-1.33984375,0.122070313,-1.15234375, 
1492,331971371,3.685514688,-32.41225052,-74.32608032,5.341980934,0.350591242,8.233431816,33.99634171,257.9136047,-14.18081284,-1.321289063,0.118164063,-1.186035156, 
1493,331979704,3.891716003,-30.19062805,-74.31196594,4.8539505,0.563907444,8.806322098,26.9258709,264.6534119,-16.52060127,-1.299316406,0.115722656,-1.219238281, 
1494,331988037,4.00696373,-27.9905262,-74.37088776,4.269487381,1.086047053,9.42805481,11.58802223,261.5478821,-24.62657738,-1.28125,0.111328125,-1.251464844, 
1495,331996370,4.008015156,-26.11006355,-74.47599792,3.529975176,0.49944517,8.433633804,-4.299847603,222.8573151,-27.31551552,-1.259277344,0.111328125,-1.279785156, 
1496,332004703,4.082732201,-24.76544189,-74.60176086,3.645004511,0.677840352,8.073493004,3.683115959,158.5752563,-25.2546711,-1.244628906,0.109863281,-1.298339844, 
1497,332013036,4.144012928,-23.81905174,-74.70152283,3.704167128,0.737706423,8.192780495,3.739207983,111.0115204,-19.35939026,-1.231933594,0.107421875,-1.315917969, 
1498,332021369,4.193179131,-23.08454704,-74.78851318,3.376095772,0.580770314,8.606996536,2.944235325,85.7910614,-16.2370739,-1.223632813,0.102050781,-1.32421875, 
1499,332029702,4.228992462,-22.46348763,-74.86727905,3.203954935,0.638057828,8.787104607,1.947344184,72.20509338,-14.49321747,-1.21875,0.104003906,-1.334960938, 
1500,332038035,4.242107391,-21.88178062,-74.93089294,3.377266884,0.720367491,8.627720833,-0.107119195,67.67183685,-12.47923088,-1.20703125,0.100097656,-1.340820313, 
1501,332046368,4.242659569,-21.27924347,-74.95753479,3.775161982,0.85438323,8.545217514,0.199727863,70.39774323,-8.639924049,-1.203613281,0.100585938,-1.349121094, 
1502,332054701,4.225604057,-20.58212662,-74.91178131,3.827813864,0.855021656,8.512214661,1.115263343,82.38433838,-1.337942004,-1.194335938,0.101074219,-1.355957031, 
1503,332063034,4.188091755,-19.73412514,-74.80226898,3.374350786,0.705063701,8.576292038,1.333373666,100.9080048,4.518199444,-1.183105469,0.102539063,-1.368652344, 
1504,332071367,4.161887169,-18.74990845,-74.68325806,2.885708809,0.582489133,8.706411362,2.762477636,117.3556824,4.572427273,-1.174316406,0.103515625,-1.381347656, 
1505,332079700,4.152840137,-17.62176323,-74.57884216,2.791868448,0.576107979,8.73077774,4.131168365,134.4068298,1.741065741,-1.155273438,0.103027344,-1.392578125, 
1506,332088033,4.155836105,-16.30962753,-74.46569061,2.791910172,0.576633513,8.643525124,5.521178246,156.5671692,1.27273488,-1.144042969,0.103515625,-1.409667969, 
1507,332096366,4.163780689,-14.80123711,-74.32997131,2.4908216,0.564456105,8.733857155,6.628935814,180.1911469,2.208484173,-1.124023438,0.104492188,-1.426269531, 
1508,332104699,4.201954365,-13.17895126,-74.20133209,2.120317936,0.44309631,9.02902317,9.51348114,193.8325195,0.464030027,-1.104492188,0.105957031,-1.443359375, 
1509,332113032,4.26986742,-11.57308006,-74.10334015,1.831745028,0.563646972,9.373454094,11.97794914,191.5536346,-3.084335566,-1.082519531,0.104980469,-1.461425781, 
1510,332121365,4.353881836,-10.09302044,-74.04450226,1.487242937,0.645240307,9.456261635,12.60903072,176.2109375,-6.716480255,-1.056152344,0.105957031,-1.479980469, 
1511,332129698,4.433446884,-8.797529221,-74.05133057,1.313398957,0.714956582,9.426897049,10.72783852,153.4611664,-13.0153265,-1.038085938,0.104980469,-1.490234375, 
1512,332138031,4.522414207,-7.655125618,-74.13023376,1.243266344,0.795441151,9.556458473,10.5203352,134.5202026,-20.3241272,-1.017578125,0.099609375,-1.502441406, 
1513,332146364,4.617332458,-6.617290974,-74.31843567,1.01333046,0.761526763,9.647121429,10.49203968,121.6831284,-24.55677986,-1.003417969,0.100097656,-1.513671875, 
1514,332154697,4.70249033,-5.676963806,-74.47142792,0.598424375,0.817633867,9.691728592,9.453884125,109.564003,-27.6381073,-0.985351563,0.095703125,-1.5234375, 
1515,332163030,4.773756027,-4.843954563,-74.71934509,0.487364441,0.83227855,9.479486465,7.477107048,96.53764343,-29.84006119,-0.975097656,0.091796875,-1.528320313, 
1516,332171363,4.831461906,-4.082479,-74.90010071,0.52924031,0.849548697,9.352534294,6.437482357,87.82576752,-29.46899223,-0.963378906,0.091308594,-1.5390625, 
1517,332179696,4.889780045,-3.341858387,-75.13569641,0.540848553,0.804812312,9.266816139,6.596468449,85.52954102,-27.76569366,-0.954101563,0.087402344,-1.543945313, 
1518,332188029,4.950638771,-2.537455559,-75.29790497,0.400093377,0.775373995,9.293891907,7.504930973,93.08779907,-27.91053963,-0.939941406,0.089355469,-1.550292969, 
1519,332196362,5.026094437,-1.582149506,-75.54360199,0.242624879,0.774002552,9.454212189,9.187448502,111.0181808,-31.44283676,-0.926269531,0.083007813,-1.557617188, 
1520,332204695,5.096792221,-0.463407785,-75.71509552,0.050992206,0.72196728,9.576059341,9.317417145,130.4954071,-32.59381485,-0.916015625,0.080566406,-1.56640625, 
1521,332213028,5.164638519,0.795076787,-75.93273926,-0.123739317,0.75222075,9.66199398,9.078379631,147.5035095,-31.36428642,-0.894042969,0.079101563,-1.573730469, 
1522,332221361,5.233112335,2.200712681,-76.04668427,-0.342795432,0.74063921,9.665693283,9.776415825,165.3299103,-29.14992905,-0.870117188,0.078125,-1.583007813, 
1523,332229694,5.288537979,3.740987301,-76.19675446,-0.618635774,0.750009716,9.616192818,8.045478821,181.8384247,-26.80901337,-0.847167969,0.076171875,-1.594726563, 
1524,332238027,5.326734066,5.342063904,-76.24854279,-0.821638882,0.794773579,9.555874825,6.275996685,189.3186646,-24.18518829,-0.822753906,0.073242188,-1.604980469, 
1525,332246360,5.347282887,6.914167881,-76.35836029,-1.244109392,0.918917775,9.526242256,3.849963903,186.0745239,-22.39075851,-0.795410156,0.073730469,-1.61328125, 
1526,332254693,5.27974844,8.26673317,-76.45411682,-1.883136272,1.214466691,9.426570892,-5.385708332,159.1439972,-26.60538673,-0.773925781,0.073730469,-1.619140625, 
1527,332263026,5.121644497,9.188648224,-76.75624084,-1.852645397,1.260774255,9.094199181,-13.91530895,106.3730545,-37.37068558,-0.755371094,0.073730469,-1.624023438, 
1528,332271359,4.94985342,9.753565788,-77.0927124,-1.618407607,1.016584396,9.076491356,-12.76867485,62.61707687,-45.85155869,-0.741699219,0.073242188,-1.629394531, 
1529,332279692,4.802379131,10.18181324,-77.54342651,-1.668738127,0.866720498,9.13854599,-8.99243927,46.06590652,-49.02690887,-0.737792969,0.072753906,-1.62890625, 
1530,332288025,4.670967579,10.69200325,-77.89974213,-1.798255444,0.825610459,9.303563118,-6.822933674,56.12397003,-47.18437195,-0.731445313,0.072753906,-1.627929688, 
1531,332296358,4.537639141,11.38245678,-78.27261353,-1.894158125,0.774558544,9.229457855,-8.281997681,78.417099,-41.91095734,-0.718261719,0.074707031,-1.6328125, 
1532,332304691,4.391786575,12.27476406,-78.51203156,-1.926540136,0.639872134,9.093159676,-10.41120815,103.149437,-36.58511353,-0.70703125,0.073730469,-1.634765625, 
