PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
43,2501606291,1.116578698,-0.461083174,98.89891052,0.029253982,0.162209496,9.387302399,1.244429111,-1.486650109,0.428077906,0.321777344,-0.082763672,-1.025390625, 
44,2501614624,1.126924634,-0.472468108,98.90164185,0.018943066,0.153498188,9.435090065,1.245889187,-1.360730529,0.353771001,0.322265625,-0.081787109,-1.026367188, 
45,2501622957,1.13174212,-0.477361083,98.88663483,0.020831615,0.145955503,9.43880558,1.219737172,-1.475226283,0.403565109,0.322265625,-0.081298828,-1.02734375, 
46,2501631290,1.142598867,-0.489398539,98.88974762,-0.0029603,0.140341371,9.429946899,1.306697488,-1.437624693,0.402950406,0.3203125,-0.078857422,-1.0234375, 
47,2501639623,1.147801399,-0.493648618,98.85611725,0.011745602,0.131038025,9.418907166,1.244787931,-1.383194327,0.460403115,0.321289063,-0.084472656,-1.026367188, 
48,2501647956,1.157531023,-0.50501436,98.85926056,0.009958784,0.129036039,9.409788132,1.172376275,-1.357118964,0.406587571,0.324707031,-0.082763672,-1.027832031, 
49,2501656289,1.162674785,-0.508805811,98.85063934,0.017153045,0.132399648,9.400536537,1.247682214,-1.34587431,0.383176118,0.32421875,-0.083740234,-1.025878906, 
50,2501664622,1.173391938,-0.520072162,98.85316467,0.021190796,0.136284962,9.435256004,1.290073872,-1.34618175,0.333766311,0.322265625,-0.081787109,-1.025878906, 
51,2501672955,1.178097844,-0.524783611,98.83334351,0.031944327,0.123008095,9.409637451,1.212949276,-1.454145789,0.352772057,0.320800781,-0.081298828,-1.0234375, 
52,2501681288,1.188040614,-0.536613524,98.83641052,0.021005224,0.11913316,9.400647163,1.198528409,-1.414571762,0.398544669,0.325683594,-0.081787109,-1.027832031, 
53,2501689621,1.192465186,-0.541016519,98.81991577,0.030533012,0.119174093,9.420695305,1.193175197,-1.390392065,0.318116009,0.322753906,-0.080810547,-1.023925781, 
54,2501697954,1.20263052,-0.552419901,98.82266235,0.012284928,0.13735114,9.418899536,1.226268768,-1.36398375,0.360430747,0.322265625,-0.081787109,-1.027832031, 
55,2501706287,1.207459807,-0.557467341,98.78084564,0.033961445,0.113065518,9.400604248,1.270325184,-1.449330211,0.352413446,0.319824219,-0.082275391,-1.0234375, 
56,2501714620,1.21730125,-0.568809509,98.78330231,0.005120324,0.115160137,9.417422295,1.186720252,-1.35591507,0.326184481,0.323730469,-0.082275391,-1.027832031, 
57,2501722953,1.220690608,-0.573949695,98.77884674,0.001740796,0.13875021,9.42822361,1.113309979,-1.447152972,0.405819148,0.323730469,-0.084960938,-1.026367188, 
58,2501731286,1.230758429,-0.585248411,98.78180695,0.021730181,0.129207611,9.413449287,1.214972734,-1.350715399,0.386608422,0.321289063,-0.083251953,-1.024414063, 
59,2501739619,1.235005736,-0.590191543,98.78026581,0.027195467,0.14169699,9.409584999,1.228343606,-1.438930869,0.450977057,0.324707031,-0.078857422,-1.026367188, 
60,2501747952,1.245344996,-0.60257864,98.78344727,0.02942704,0.138112262,9.431588173,1.246094227,-1.480169892,0.416628361,0.32421875,-0.082275391,-1.027832031, 
61,2501756285,1.249121308,-0.607213974,98.74168396,0.022472991,0.150928095,9.433381081,1.169123173,-1.388240218,0.408406138,0.323242188,-0.080810547,-1.027832031, 
62,2501764618,1.259335637,-0.618338525,98.7443161,0.022350196,0.148842052,9.422422409,1.231160998,-1.33132565,0.348699421,0.322265625,-0.083496094,-1.028808594, 
63,2501772951,1.263849735,-0.623564959,98.72523499,0.026020685,0.161386296,9.424067497,1.247861624,-1.447255373,0.427949816,0.321777344,-0.083984375,-1.026855469, 
