PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
4410,356287065,0.950119972,-0.008886181,-0.063507073,-0.305221885,1.000735879,0.031520735,9.239396095,2.498435497,19.93146324,147.1477814,-0.859375,0.305664063,-1.503417969, 
4411,356295398,0.953226924,-0.008677705,-0.061926451,-0.295717031,0.750406086,0.15310517,9.384755135,6.024621487,21.61601448,137.0652161,-0.845703125,0.315429688,-1.50390625, 
4412,356303731,0.956109762,-0.008922533,-0.06071952,-0.286510319,1.019953012,-0.136312768,9.465086937,1.25798595,14.70774364,132.5849762,-0.838378906,0.3203125,-1.505859375, 
4413,356312064,0.95892632,-0.009941389,-0.060126025,-0.277031898,0.925896168,0.05011791,9.264253616,-6.219367027,3.507914066,136.4692383,-0.826171875,0.330566406,-1.506835938, 
4414,356320397,0.961664081,-0.011307123,-0.059724703,-0.267409354,1.17384398,0.162487417,9.050317764,-10.01640987,-0.434424758,138.3289948,-0.8203125,0.339355469,-1.5078125, 
4415,356328730,0.96434921,-0.012457605,-0.059004001,-0.257670432,0.96405983,0.324580073,8.883025169,-8.192265511,4.516059875,139.5478058,-0.813476563,0.348632813,-1.510253906, 
4416,356337063,0.966748059,-0.013912033,-0.058331057,-0.248600677,0.667700291,0.442829609,9.261371613,-12.70992279,2.691238642,129.8964386,-0.803222656,0.354003906,-1.509277344, 
4417,356345396,0.968850672,-0.016228836,-0.058146376,-0.240175858,0.747277021,0.037347086,9.600861549,-23.0182724,-6.868228912,120.9098969,-0.794433594,0.364257813,-1.509277344, 
4418,356353729,0.970723808,-0.019220613,-0.058217742,-0.232243329,0.893288612,-0.163422257,9.645331383,-31.6725502,-12.57710552,114.0734634,-0.7890625,0.370117188,-1.507324219, 
4419,356362062,0.972297907,-0.022112099,-0.05804887,-0.225341439,0.75941205,-0.291680753,9.460111618,-31.94368553,-9.026864052,99.34379578,-0.784667969,0.381347656,-1.504882813, 
4420,356370395,0.973575234,-0.024563439,-0.057664443,-0.219597906,0.794902086,-0.459642738,9.642012596,-27.80324554,-4.656685829,82.64844513,-0.774414063,0.390136719,-1.504882813, 
4421,356378728,0.974703431,-0.026675886,-0.05718372,-0.21441105,1.131445885,-0.76344943,9.62670517,-23.98731995,-2.288541555,74.51251984,-0.773925781,0.395019531,-1.502929688, 
4422,356387061,0.975855052,-0.028578915,-0.056860399,-0.208943635,1.264353514,-0.748848915,9.421375275,-20.5467186,-3.849623919,78.11553955,-0.765136719,0.399902344,-1.502929688, 
4423,356395394,0.976983786,-0.029905304,-0.056738667,-0.203444615,0.925920665,-0.416295469,9.237125397,-12.15088367,-4.947941303,77.94771576,-0.766113281,0.408203125,-1.505371094, 
4424,356403727,0.977944791,-0.030301059,-0.056522593,-0.198775262,0.542236745,-0.215107173,9.213712692,-0.691407681,-0.847424507,65.64178467,-0.755859375,0.413085938,-1.502441406, 
4425,356412060,0.978634715,-0.030328924,-0.056559771,-0.195334941,0.299163014,-0.2746948,9.345010757,3.946059465,-2.966275215,47.98096085,-0.752441406,0.4140625,-1.502441406, 
4426,356420393,0.979012847,-0.03061357,-0.057078127,-0.193233773,0.534102499,-0.344367385,9.412919044,0.544866443,-9.796133041,29.11974335,-0.753417969,0.415039063,-1.503417969, 
4427,356428726,0.979120076,-0.031178392,-0.057768878,-0.192393675,0.72781539,-0.235124126,9.517689705,-3.808785915,-12.57049561,11.57116795,-0.754882813,0.416503906,-1.501464844, 
4428,356437059,0.978931248,-0.031827666,-0.058551859,-0.193011045,0.419534296,-0.145294547,9.457155228,-6.049545765,-13.61865711,-8.810633659,-0.751464844,0.413085938,-1.498046875, 
4429,356445392,0.978374541,-0.032159936,-0.059369091,-0.19551152,0.160513505,0.080637559,9.471240044,-3.306955338,-12.74230385,-35.4074707,-0.7578125,0.41796875,-1.502441406, 
4430,356453725,0.977373183,-0.032015018,-0.060173035,-0.200240746,0.214978158,0.064107843,9.580088615,1.00049603,-10.62504578,-66.97173309,-0.763183594,0.412109375,-1.497558594, 
4431,356462058,0.975861371,-0.031934727,-0.060980994,-0.207260028,0.293344945,0.050698195,9.496590614,-1.917882323,-10.3131485,-99.1075058,-0.770996094,0.408691406,-1.497558594, 
4432,356470391,0.973741412,-0.031153392,-0.061714269,-0.216908082,0.182572946,-0.020579098,9.237453461,4.745051384,-6.626794338,-136.671936,-0.780273438,0.404785156,-1.49609375, 
4433,356478724,0.970781565,-0.029177194,-0.062305138,-0.229892254,-0.136401966,0.223848224,9.392167091,17.18661308,-0.487069488,-184.8091736,-0.789550781,0.395996094,-1.495117188, 
4434,356487057,0.96687156,-0.02627831,-0.0627786,-0.246024966,-0.015024786,0.112178341,9.412340164,25.99862862,4.49433279,-230.591156,-0.801269531,0.3828125,-1.497070313, 
4435,356495390,0.962191939,-0.022762256,-0.063122109,-0.263978273,0.613125741,-0.055324212,9.468211174,31.97223282,8.248504639,-257.8947754,-0.817382813,0.365234375,-1.498046875, 
4436,356503723,0.957018495,-0.019096533,-0.063211493,-0.282410294,0.975939572,-0.313740313,9.553123474,32.40304947,11.93031693,-266.0704041,-0.832519531,0.347167969,-1.494628906, 
4437,356512056,0.951514065,-0.015369803,-0.062895939,-0.300714761,1.057148099,-0.322047174,9.288169861,31.71636009,17.11575699,-265.6283264,-0.845703125,0.327636719,-1.498535156, 
4438,356520389,0.945728421,-0.011701121,-0.062692687,-0.31863904,1.119424343,-0.468269199,9.385383606,31.63161659,15.14415646,-261.7843323,-0.855957031,0.313476563,-1.497558594, 
4439,356528722,0.939769804,-0.008677402,-0.06296479,-0.335846961,1.131273985,-0.249402449,9.368138313,25.98205185,5.81209898,-252.7459106,-0.868164063,0.291503906,-1.500488281, 
4440,356537055,0.93380332,-0.006070086,-0.063762762,-0.352007568,1.447554946,-0.012257803,9.337025642,23.86919785,-2.981686592,-238.9472046,-0.879882813,0.272949219,-1.501953125, 
4441,356545388,0.92782104,-0.003795533,-0.06504041,-0.367292464,1.296025753,0.095067143,9.578969955,22.75909805,-10.89138317,-227.5264435,-0.891601563,0.256347656,-1.496582031, 
4442,356553721,0.921706498,-0.002500259,-0.066991843,-0.382051408,1.39101851,0.215723351,9.633459091,14.05546474,-24.52852058,-220.6398315,-0.909667969,0.23828125,-1.494140625, 
4443,356562054,0.91556859,-0.001900365,-0.069671087,-0.396076947,1.665712714,0.560924411,9.574699402,9.821292877,-37.49981308,-210.8541107,-0.916992188,0.223632813,-1.493164063, 
4444,356570387,0.909739316,-0.001841919,-0.072701238,-0.408761472,1.942215204,0.827903867,9.646495819,6.126736641,-44.5606842,-191.7740021,-0.930175781,0.211914063,-1.486816406, 
4445,356578720,0.904138446,-0.001922857,-0.075654864,-0.420483917,1.578610897,0.680040538,9.409958839,5.005106449,-44.21960068,-178.3123169,-0.943359375,0.193847656,-1.483886719, 
4446,356587053,0.898619711,-0.001992578,-0.078339256,-0.431673676,1.462912202,0.810329974,9.35299015,4.059006214,-40.69908142,-171.2183685,-0.956054688,0.1796875,-1.4765625, 
4447,356595386,0.893355787,-0.002254823,-0.080541596,-0.442067772,1.929525137,0.858844399,9.238832474,-0.234760031,-35.65855026,-159.6543274,-0.964355469,0.168457031,-1.4765625, 
4448,356603719,0.888383985,-0.002217156,-0.081985734,-0.451716602,2.015561819,0.835878074,8.93168354,-0.407620281,-24.19342422,-149.0262756,-0.975097656,0.156738281,-1.474609375, 
4449,356612052,0.883509278,-0.001356934,-0.082371973,-0.46111244,1.663792253,0.776267171,8.948974609,3.439185619,-6.078051567,-146.2330475,-0.979492188,0.142578125,-1.471679688, 
4450,356620385,0.878559351,0.000150439,-0.081958182,-0.470549375,1.214700699,0.65993011,9.205732346,6.101377964,7.682063103,-147.9237518,-0.984375,0.134765625,-1.468261719, 
4451,356628718,0.873557448,0.00102236,-0.08161106,-0.47982952,1.557736635,0.820901096,9.376720428,-0.891302407,2.692900419,-145.6495819,-0.985839844,0.123535156,-1.47265625, 
4452,356637051,0.868599474,0.001158283,-0.081456892,-0.488772839,1.777341604,0.921075344,9.354430199,-8.159275055,-4.415074348,-140.4838257,-0.989257813,0.110839844,-1.468261719, 
4453,356645384,0.863739431,0.000913864,-0.081465453,-0.497309774,1.670172811,0.861941218,9.096662521,-11.07646561,-8.806649208,-134.5448456,-0.995117188,0.101074219,-1.467773438, 
4454,356653717,0.858917773,0.000726654,-0.081554003,-0.505578041,1.58452332,0.783895731,9.1596241,-9.629088402,-9.310493469,-131.1513367,-0.998046875,0.090820313,-1.465820313, 
4455,356662050,0.853926301,0.00056267,-0.081787042,-0.513926983,1.242443442,0.545247197,9.127038956,-8.361066818,-11.0500927,-133.3120728,-1.002441406,0.080566406,-1.462402344, 
4456,356670383,0.84860462,0.000366678,-0.082318909,-0.52258414,1.337233186,0.573115349,9.13807106,-7.045649529,-15.1556673,-139.2256775,-1.000976563,0.068847656,-1.464355469, 
4457,356678716,0.843095362,0.000326605,-0.083065353,-0.531310499,1.634970665,0.869298339,9.209807396,-3.684456348,-16.75064087,-141.5576324,-1.012207031,0.061523438,-1.460449219, 
4458,356687049,0.837488651,0.000828725,-0.083630383,-0.540017366,1.325714231,0.831430674,9.331686974,1.221885204,-10.79969501,-142.664505,-1.01171875,0.047363281,-1.459960938, 
4459,356695382,0.831772983,0.00193239,-0.083975881,-0.548724234,1.146873593,0.906192183,9.532079697,6.598233223,-3.921381235,-144.1672821,-1.013671875,0.036132813,-1.458496094, 
4460,356703715,0.826038778,0.003117947,-0.084303886,-0.557264328,1.393668771,1.014765501,9.566618919,7.518309593,-3.126964569,-142.4929657,-1.016113281,0.024414063,-1.45703125, 
4461,356712048,0.820338786,0.004409873,-0.084497973,-0.565584064,1.309743285,1.03429842,9.481599808,8.030636787,-0.733232915,-139.8611145,-1.01953125,0.010742188,-1.458007813, 
4462,356720381,0.814642906,0.005788767,-0.084543169,-0.573738873,1.194517493,0.956247628,9.495145798,7.969466686,1.629656315,-138.0749664,-1.018066406,-0.000488281,-1.455566406, 
4463,356728714,0.808866024,0.007054004,-0.084481277,-0.581849992,1.309761882,1.200267792,9.411485672,5.984291077,1.853157401,-138.1022949,-1.020019531,-0.014160156,-1.455078125, 
4464,356737047,0.803176403,0.008527785,-0.084284171,-0.589687943,1.161602736,1.219177723,9.30122757,7.453387737,5.141153812,-134.6180267,-1.017089844,-0.024902344,-1.456054688, 
4465,356745380,0.797507048,0.010275864,-0.083863974,-0.597364187,1.092455864,1.099636555,8.977485657,8.933937073,9.887774467,-133.0155182,-1.017089844,-0.037109375,-1.454589844, 
4466,356753713,0.791768789,0.012920513,-0.08333829,-0.60497123,1.029116392,1.020616651,8.892695427,17.91644859,18.32600212,-133.8684692,-1.016601563,-0.052734375,-1.454589844, 
4467,356762046,0.785978496,0.016427808,-0.08280208,-0.612463892,0.980772495,1.256992221,9.251064301,27.43264961,25.59379578,-134.0510712,-1.014160156,-0.06640625,-1.4609375, 
4468,356770379,0.780210733,0.020265544,-0.081801333,-0.619813979,0.89770323,1.32887125,9.48045063,27.17837334,33.43906403,-132.79776,-1.008300781,-0.080078125,-1.45703125, 
4469,356778712,0.774382174,0.024215205,-0.080166504,-0.627151906,0.723335207,1.117337942,9.651761055,23.07513046,41.15029144,-133.4896698,-1.005371094,-0.090332031,-1.460449219, 
4470,356787045,0.768470168,0.02814409,-0.078306012,-0.634452581,1.055367231,1.399629951,9.52940464,20.90557098,43.27503967,-133.861557,-0.994628906,-0.106933594,-1.461425781, 
4471,356795378,0.762635708,0.031863149,-0.07638476,-0.641511738,1.019023538,1.51332891,9.532552719,18.45887756,42.28577042,-130.431488,-0.989746094,-0.118164063,-1.466308594, 
4472,356803711,0.756753623,0.035551727,-0.074433409,-0.64847523,0.667685688,1.533747196,9.657587051,17.92534447,42.30230713,-129.8288727,-0.984375,-0.1328125,-1.46484375, 
4473,356812044,0.750905693,0.038653526,-0.072202533,-0.655311942,0.715207756,1.687161207,9.61318779,9.506464958,40.10010529,-127.742981,-0.978515625,-0.142089844,-1.46875, 
4474,356820377,0.745265245,0.041392792,-0.069640473,-0.661828518,0.572626948,1.740477324,9.479332924,2.918310642,40.6043129,-122.380722,-0.967285156,-0.151855469,-1.473632813, 
4475,356828710,0.739890933,0.04354164,-0.067262024,-0.667938471,0.353453726,1.780252695,9.308218956,-1.159507155,33.86396408,-115.1223068,-0.958496094,-0.164550781,-1.475097656, 
4476,356837043,0.734780669,0.045187987,-0.065226428,-0.673647881,0.288801849,1.627922535,9.164256096,-2.974625826,26.21476173,-107.9494476,-0.958496094,-0.168457031,-1.477050781, 
4477,356845376,0.729742706,0.046379469,-0.063546762,-0.679181039,0.14984791,1.542116761,8.892633438,-4.100457191,18.60774803,-104.8716736,-0.951171875,-0.181152344,-1.476074219, 
4478,356853709,0.724526763,0.047561429,-0.061931033,-0.684809506,0.259662092,1.443020582,8.815438271,-3.62874198,17.6332016,-107.4393997,-0.944335938,-0.1875,-1.478515625, 
4479,356862042,0.719059587,0.049008951,-0.060250785,-0.69059515,0.191354364,1.458504558,8.941207886,-1.502740145,20.48982811,-111.6405106,-0.939941406,-0.193847656,-1.481445313, 
4480,356870375,0.71339035,0.050471153,-0.058802243,-0.696469367,0.229695782,1.567961574,9.13634491,0.849019289,18.08099174,-114.2913361,-0.935058594,-0.203125,-1.478027344, 
4481,356878708,0.707700372,0.051857039,-0.057746008,-0.702237189,0.307720304,1.675201416,9.123739243,4.014052868,13.58971024,-113.1090393,-0.9296875,-0.213378906,-1.482421875, 
4482,356887041,0.702058852,0.053021554,-0.057470478,-0.707813442,0.175142094,1.602075696,9.209856033,9.459310532,3.997144461,-110.0476608,-0.92578125,-0.221679688,-1.48046875, 
4483,356895374,0.696383953,0.053964753,-0.057836495,-0.71329689,0.203257158,1.641611099,9.280787468,13.71855259,-4.275112152,-108.8313675,-0.921386719,-0.230957031,-1.482910156, 
4484,356903707,0.690803826,0.05474849,-0.058516156,-0.718588054,0.075110294,1.811846256,9.458194733,15.29737473,-8.658493996,-105.7022324,-0.918945313,-0.237304688,-1.479980469, 
4485,356912040,0.685397625,0.055137988,-0.059510496,-0.723635852,0.145479709,1.841942787,9.492577553,14.77667046,-15.18369675,-101.1173935,-0.920410156,-0.245117188,-1.477539063, 
4486,356920373,0.680115283,0.055221934,-0.060610846,-0.728505671,0.162722141,1.745141625,9.399757385,12.95391273,-19.02334976,-97.87673187,-0.914550781,-0.256347656,-1.475585938, 
4487,356928706,0.674971163,0.05479423,-0.0617848,-0.733208477,0.059963416,1.822819471,9.588834763,8.984333038,-24.55767632,-94.44765472,-0.914550781,-0.265136719,-1.475585938, 
4488,356937039,0.670176506,0.054085229,-0.062861077,-0.737554908,0.063940875,1.916579962,9.425110817,5.384331703,-25.95979881,-87.45104218,-0.914550781,-0.269042969,-1.473144531, 
4489,356945372,0.665846169,0.053234827,-0.063905835,-0.741438806,0.089638636,1.991214395,9.143630028,3.856899023,-26.31906128,-78.38052368,-0.915039063,-0.275878906,-1.469726563, 
4490,356953705,0.661924958,0.052195001,-0.06525933,-0.744897902,0.129766837,1.833778381,9.080007553,5.301764011,-30.44627571,-69.92557526,-0.916015625,-0.282714844,-1.463867188, 
4491,356962038,0.658190429,0.05116475,-0.066836461,-0.748131633,0.072060645,1.791557789,9.087784767,7.786405563,-32.01288986,-65.81320953,-0.916992188,-0.288085938,-1.463867188, 
4492,356970371,0.654709518,0.050152648,-0.068335719,-0.751113176,0.216594219,1.937965631,9.281142235,7.164509296,-30.75276566,-60.99052429,-0.916992188,-0.291992188,-1.466796875, 
4493,356978704,0.651625276,0.049077675,-0.069701217,-0.753736079,0.32087189,1.935111165,9.197774887,5.314689159,-29.53501511,-53.69728088,-0.920898438,-0.30078125,-1.4609375, 
4494,356987037,0.64894402,0.048025388,-0.071094774,-0.75598371,0.370370507,1.962387681,9.207109451,5.862934589,-28.95457268,-46.16031647,-0.920410156,-0.302246094,-1.45703125, 
4495,356995370,0.646691442,0.046924952,-0.072444394,-0.757852554,0.404210299,1.951208591,9.31213665,5.093400955,-28.35000992,-38.30720901,-0.922363281,-0.303222656,-1.458007813, 
4496,357003703,0.644904077,0.04585978,-0.073636889,-0.759324431,0.466679871,2.014522791,9.173063278,3.835263014,-25.90891266,-30.06285667,-0.925292969,-0.30859375,-1.452148438, 
4497,357012036,0.643649578,0.04509674,-0.074597649,-0.760340214,0.476553142,2.034775257,9.066342354,4.245626926,-19.82712364,-20.906353,-0.920898438,-0.310546875,-1.450683594, 
4498,357020369,0.64295882,0.044611827,-0.075322874,-0.760881543,0.483205706,2.131633282,9.088599205,4.356201172,-14.00730133,-11.24695683,-0.921875,-0.310546875,-1.452636719, 
4499,357028702,0.642883062,0.044147063,-0.075774461,-0.760927737,0.560065329,2.1493783,8.967658043,1.828228831,-10.38723946,-0.618814409,-0.927734375,-0.3125,-1.451171875, 
4500,357037035,0.643289804,0.043651611,-0.076210923,-0.760568976,0.568773508,2.111172199,9.077082634,1.50625813,-9.875006676,8.030640602,-0.928710938,-0.313964844,-1.450195313, 
4501,357045368,0.644151032,0.043105569,-0.076650701,-0.759826541,0.654258847,2.181191683,9.174732208,1.237769842,-9.675806046,16.23590851,-0.9296875,-0.310058594,-1.451660156, 
4502,357053701,0.645672023,0.042436656,-0.077076353,-0.758529186,0.664565921,2.287190676,9.159344673,0.18129769,-9.859681129,28.16279221,-0.931152344,-0.311523438,-1.449707031, 
4503,357062034,0.647907317,0.041488938,-0.077507831,-0.756629288,0.608319461,2.300791502,9.184177399,-2.001281738,-11.65868378,41.26600647,-0.935546875,-0.307128906,-1.452148438, 
4504,357070367,0.651031196,0.040112168,-0.077803507,-0.753987134,0.714056969,2.544676065,9.284760475,-6.963559151,-13.59600163,57.50333786,-0.9375,-0.3046875,-1.450683594, 
4505,357078700,0.655473769,0.037841227,-0.077651337,-0.750261843,0.788868248,2.78485465,9.40582943,-19.17665672,-16.79384995,81.58243561,-0.942382813,-0.297363281,-1.445800781, 
4506,357087033,0.661305308,0.034976065,-0.076396868,-0.745396435,0.781205237,2.710915804,9.31494236,-35.41545105,-10.96754646,106.2511063,-0.947265625,-0.283691406,-1.450683594, 
4507,357095366,0.668367982,0.031632874,-0.074115984,-0.739453316,0.778779745,2.464377165,9.260005951,-49.74774933,-4.662586212,128.6849213,-0.94921875,-0.270507813,-1.452636719, 
4508,357103699,0.676377416,0.027907737,-0.071452603,-0.732550442,0.909187675,2.146553278,9.412451744,-56.57769012,-3.707306862,147.3515472,-0.956054688,-0.251464844,-1.453613281, 
4509,357112032,0.685443401,0.023591302,-0.068346202,-0.724527538,1.000717044,2.229461193,9.604956627,-65.85824585,-4.0128932,168.8321686,-0.9609375,-0.233886719,-1.456054688, 
4510,357120365,0.695422232,0.018511375,-0.064720243,-0.715441823,0.967239916,1.990182638,9.567090988,-77.51774597,-5.582224846,188.491272,-0.968261719,-0.212890625,-1.455566406, 
4511,357128698,0.706152618,0.012859053,-0.060778085,-0.705329418,0.911434293,1.778612614,9.439662933,-85.39631653,-7.192677021,206.1390533,-0.977050781,-0.187011719,-1.463867188, 
4512,357137031,0.717124879,0.007187184,-0.056707095,-0.694597065,0.824665725,1.307285547,8.991200447,-86.34584808,-5.886774063,214.4951477,-0.979980469,-0.157226563,-1.463378906, 
4513,357145364,0.727996349,0.00213693,-0.052788217,-0.683542728,0.960691273,0.803408146,8.657378197,-78.51862335,-1.424870968,216.2469635,-0.986816406,-0.133789063,-1.465332031, 
4514,357153697,0.738616407,-0.002147908,-0.049216196,-0.672324002,0.804986835,0.716408074,8.765389442,-67.45024109,2.050434351,214.9759216,-0.983886719,-0.108398438,-1.465332031, 
4515,357162030,0.74914664,-0.005634334,-0.045537025,-0.660813272,0.802887857,0.70601356,8.670268059,-60.15216446,10.52374458,216.5842743,-0.991699219,-0.081054688,-1.469238281, 
4516,357170363,0.759354055,-0.007235667,-0.042276587,-0.649262726,0.436937541,0.257455438,8.31072998,-36.91004562,23.06245422,212.8362579,-0.986816406,-0.056152344,-1.473144531, 
4517,357178696,0.769128442,-0.007335363,-0.039743491,-0.637815475,0.52587986,0.160766065,8.56674099,-14.84923744,28.70800591,206.9592133,-0.982421875,-0.039550781,-1.478027344, 
4518,357187029,0.778605521,-0.006560156,-0.038049676,-0.626325071,0.473442554,0.290021509,9.19340229,1.771482587,27.26285172,204.2301483,-0.979980469,-0.019042969,-1.477050781, 
4519,357195362,0.787796676,-0.005005013,-0.03699762,-0.614803255,0.462149471,0.124882303,9.505174637,15.63293076,27.03076172,201.6496887,-0.977050781,-0.004882813,-1.484863281, 
4520,357203695,0.796849966,-0.003020641,-0.036341228,-0.6030761,0.271988541,0.489182264,9.930475235,23.73093224,26.21496582,202.4499512,-0.970703125,0.005859375,-1.485351563, 
4521,357212028,0.805595696,-0.001165791,-0.03592186,-0.591375172,-0.109613374,0.347138107,9.880551338,24.25212288,22.46356964,199.6803436,-0.965820313,0.0234375,-1.48828125, 
4522,357220361,0.813989818,0.00047016,-0.035775796,-0.579776943,0.128500149,0.463787317,9.91888237,23.99152946,17.41011047,195.772583,-0.963378906,0.033203125,-1.489746094, 
4523,357228694,0.821922183,0.001391284,-0.035521146,-0.56848973,0.241145447,0.323072255,9.833015442,14.97750378,12.76397896,188.9717102,-0.955078125,0.048339844,-1.492675781, 
4524,357237027,0.829467952,0.001717657,-0.035025723,-0.557452857,0.581956446,0.158595502,9.430778503,6.255489349,10.57551098,183.3943024,-0.954101563,0.061523438,-1.491210938, 
4525,357245360,0.836592376,0.001978966,-0.034497984,-0.546735466,0.646876156,-0.010764944,9.276783943,5.128328323,10.29839611,176.5608673,-0.947753906,0.074707031,-1.49609375, 
4526,357253693,0.843305349,0.00197908,-0.03407253,-0.536350369,0.583371878,0.161741018,9.411885262,2.738602877,6.889853477,169.7611237,-0.943359375,0.084472656,-1.499023438, 
4527,357262026,0.849669576,0.001218632,-0.033841699,-0.526227415,0.540197194,0.283535361,9.771578789,-4.746635437,-1.085096002,164.5182495,-0.94140625,0.098632813,-1.496582031, 
4528,357270359,0.855801046,-0.000426097,-0.033873662,-0.516195238,0.424729049,0.168022692,9.832178116,-13.22762871,-10.72690487,162.1810608,-0.938476563,0.112304688,-1.499023438, 
4529,357278692,0.861634612,-0.002076896,-0.033980809,-0.506386399,0.118226208,-0.218214154,9.549902916,-12.8562727,-11.73075962,157.4470215,-0.93359375,0.127441406,-1.499511719, 
4530,357287025,0.86701858,-0.003544704,-0.034108218,-0.497094989,-0.097665034,-0.12426509,9.587656975,-10.81633472,-10.95337296,148.0912628,-0.932128906,0.138183594,-1.498535156, 
4531,357295358,0.871983707,-0.005251122,-0.034411807,-0.48829639,0.324022472,-0.017591039,9.66379261,-12.68605518,-14.79990673,139.4645691,-0.927734375,0.147460938,-1.498535156, 
4532,357303691,0.876917362,-0.007212294,-0.034818117,-0.479324967,0.444526464,0.211620614,9.67361927,-14.99484539,-17.8272934,141.4297028,-0.926269531,0.162597656,-1.498046875, 
4533,357312024,0.881861627,-0.00917479,-0.035090849,-0.470111787,0.296279579,0.215553001,9.513292313,-15.74646664,-16.19293022,144.4371033,-0.924316406,0.170410156,-1.493652344, 
4534,357320357,0.886701345,-0.010893147,-0.035195336,-0.460872978,0.588367641,0.132506564,9.267217636,-13.90218163,-12.67884731,143.9680328,-0.923828125,0.186035156,-1.497070313, 
4535,357328690,0.891542792,-0.011903896,-0.034928784,-0.451431304,0.955484271,0.08844161,8.989085197,-7.49697876,-3.652210236,146.1714478,-0.91796875,0.196289063,-1.493652344, 
4536,357337023,0.896481097,-0.011856783,-0.034127165,-0.441607207,0.891493142,0.152445123,8.93457222,2.32147789,9.411103249,151.0349121,-0.911132813,0.20703125,-1.495117188, 
4537,357345356,0.901322365,-0.010964343,-0.032952555,-0.431754947,0.772512496,0.239456162,9.357728004,10.50567341,19.14017868,150.4657288,-0.90234375,0.218261719,-1.499023438, 
4538,357353689,0.906081557,-0.010135771,-0.031833179,-0.421782374,0.707212746,0.141915366,9.706916809,10.05244923,17.97391701,151.4807739,-0.893554688,0.227539063,-1.501464844, 
4539,357362022,0.910701334,-0.009956402,-0.031095192,-0.411773592,0.607204497,0.198483631,9.799586296,4.205097675,9.438345909,151.3634796,-0.885742188,0.233398438,-1.504394531, 
4540,357370355,0.915050507,-0.010045012,-0.030618405,-0.402050763,0.262433589,0.002687997,9.586183548,2.136959076,4.524224758,146.3190765,-0.880371094,0.243164063,-1.502929688, 
4541,357378688,0.919002354,-0.00987584,-0.030484432,-0.39294818,0.159906119,-0.05732321,9.466736794,6.99181509,1.600954294,136.1717987,-0.872558594,0.251953125,-1.504882813, 
4542,357387021,0.922620356,-0.009623538,-0.030543042,-0.384378284,0.246451914,-0.055963881,9.462944984,8.781020164,-0.498165667,127.5632248,-0.865234375,0.256347656,-1.507324219, 
4543,357395354,0.926006317,-0.009958911,-0.030746568,-0.376122415,0.543247461,0.211105376,9.598205566,1.964650631,-5.458542347,122.5899963,-0.860351563,0.265625,-1.506347656, 
4544,357403687,0.92926538,-0.011621419,-0.030694047,-0.367952615,0.475736856,0.140188158,9.749399185,-16.34872818,-9.143659592,121.4245758,-0.85546875,0.272949219,-1.506347656, 
4545,357412020,0.932246149,-0.014185752,-0.03060735,-0.360249281,0.188722,-0.197206646,9.346601486,-28.25253105,-13.27659988,114.4507904,-0.850585938,0.28515625,-1.505371094, 
4546,357420353,0.934879363,-0.017161379,-0.030924818,-0.35319972,0.290566117,-0.561882913,9.189060211,-31.90033722,-20.55175209,104.4327087,-0.845703125,0.293457031,-1.504882813, 
4547,357428686,0.937260747,-0.020656714,-0.031726435,-0.346568078,0.636560917,-0.496262431,9.258097649,-36.431427,-29.27558136,97.95206451,-0.846679688,0.302246094,-1.499511719, 
4548,357437019,0.939627588,-0.024131019,-0.032831039,-0.339764953,1.06182301,-0.421654075,9.320103645,-34.68278885,-33.16876984,99.98758698,-0.844238281,0.31640625,-1.498046875, 
4549,357445352,0.941993594,-0.026709795,-0.033704981,-0.332865089,1.081328273,-0.305845648,9.351634026,-24.10297966,-26.00585556,100.9157562,-0.842285156,0.32421875,-1.499023438, 
4550,357453685,0.944396496,-0.028514812,-0.034011785,-0.325800508,1.137068629,-0.663156211,9.292063713,-16.62817001,-15.1909132,103.0591125,-0.838378906,0.333007813,-1.494140625, 
4551,357462018,0.94699347,-0.029870844,-0.034037396,-0.318045706,1.081334233,-0.505578279,9.062368393,-11.61460018,-9.677091599,112.8041916,-0.830078125,0.337402344,-1.496582031, 
4552,357470351,0.949659467,-0.030194884,-0.033525791,-0.310019016,0.729587317,-0.325798601,9.083777428,-0.412291676,1.723102927,116.3719177,-0.826171875,0.346679688,-1.497070313, 
4553,357478684,0.952137709,-0.029401464,-0.032359257,-0.302527487,0.319789618,-0.44069767,9.455106735,11.11084366,15.20819187,108.3516006,-0.817871094,0.3515625,-1.498046875, 
4554,357487017,0.95430249,-0.028155867,-0.031218918,-0.295871556,0.134007677,-0.34653157,9.656741142,16.59502983,16.91242027,95.88420105,-0.809082031,0.359375,-1.500488281, 
4555,357495350,0.95617497,-0.027171122,-0.030579984,-0.289925039,0.337783486,-0.29356876,9.642053604,14.84254932,9.448769569,85.31125641,-0.800292969,0.357421875,-1.500976563, 
4556,357503683,0.957853556,-0.026452493,-0.030327396,-0.284424961,0.481007457,-0.204728961,9.450867653,12.57644176,3.363769531,78.62711334,-0.794433594,0.360351563,-1.505371094, 
4557,357512016,0.959305942,-0.025858046,-0.03024409,-0.279551983,0.392727494,-0.079793736,9.394529343,11.30434227,0.805148661,69.47982788,-0.785644531,0.363769531,-1.504882813, 
