PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
1261,4232139053,-0.630012,-0.276628,0.698642,-0.196138,9.79848671,0.698060274,-1.307611227,0.373506814,0.158424065,-0.264582247,-1.015625,-0.843261719,0.176757813
1262,4232147386,-0.630021,-0.276666,0.698604,-0.19619,9.817821503,0.703189194,-1.293384194,0.537053645,0.369152367,-0.197933987,-1.017578125,-0.841796875,0.176269531
1263,4232155719,-0.630038,-0.276698,0.698566,-0.196228,9.785611153,0.703489244,-1.280802369,0.427219748,0.421123624,-0.296446323,-1.013671875,-0.841308594,0.179199219
1264,4232164052,-0.630052,-0.276719,0.698535,-0.196262,9.76832962,0.761205554,-1.268492341,0.178608045,0.325147063,-0.181387201,-1.018066406,-0.841308594,0.177246094
1265,4232172385,-0.630064,-0.276744,0.698507,-0.196287,9.787370682,0.775303781,-1.27319169,0.184320033,0.252402663,-0.284510106,-1.016113281,-0.842773438,0.178222656
1266,4232180718,-0.630078,-0.27677,0.698472,-0.196331,9.779103279,0.752136171,-1.271746874,0.322431982,0.386595637,-0.157745272,-1.016113281,-0.840820313,0.179199219
1267,4232189051,-0.630102,-0.276775,0.698445,-0.196342,9.776284218,0.740297973,-1.224202037,-0.200162426,0.350991845,-0.230694607,-1.014160156,-0.841308594,0.179199219
1268,4232197384,-0.630115,-0.27678,0.69843,-0.196345,9.808221817,0.796826482,-1.247748852,-0.286917835,0.113701589,-0.229234591,-1.017089844,-0.842773438,0.176757813
1269,4232205717,-0.630129,-0.276788,0.698409,-0.196365,9.792234421,0.742486537,-1.237041235,-0.088279456,0.22274138,-0.13966161,-1.015136719,-0.842285156,0.176757813
1270,4232214050,-0.630138,-0.276798,0.698395,-0.196372,9.799201965,0.724017918,-1.221684098,-0.204337552,0.052919012,-0.232052177,-1.016113281,-0.842773438,0.176757813
1271,4232222383,-0.630136,-0.276813,0.698387,-0.196387,9.785253525,0.753659308,-1.218229294,-0.054878496,-0.068863869,-0.151392937,-1.017089844,-0.83984375,0.180175781
1272,4232230716,-0.630131,-0.276822,0.698387,-0.196389,9.774767876,0.739060342,-1.227241874,-0.239736438,-0.200188056,-0.16868256,-1.014160156,-0.841796875,0.177734375
1273,4232239049,-0.630121,-0.276823,0.698399,-0.196379,9.803436279,0.76815778,-1.226798654,-0.349698365,-0.374416053,-0.141403392,-1.017578125,-0.840820313,0.178710938
1274,4232247382,-0.630104,-0.27682,0.69842,-0.196361,9.796569824,0.763430059,-1.250874877,-0.556200325,-0.555790484,-0.121859729,-1.012695313,-0.841308594,0.178222656
1275,4232255715,-0.630085,-0.276817,0.698441,-0.196352,9.786470413,0.742036402,-1.247841954,-0.54480195,-0.546851099,-0.028060392,-1.016113281,-0.840820313,0.177734375
1276,4232264048,-0.630063,-0.276797,0.698473,-0.196335,9.778086662,0.742750943,-1.277004242,-0.693415761,-0.645619571,0.112753861,-1.015625,-0.840332031,0.178222656
1277,4232272381,-0.630041,-0.276775,0.698509,-0.196312,9.753809929,0.73141396,-1.262662768,-0.745771229,-0.687063396,0.093235806,-1.013671875,-0.840332031,0.178222656
1278,4232280714,-0.630015,-0.276751,0.698546,-0.196299,9.746871948,0.732022345,-1.253192425,-0.695464849,-0.702226996,0.214903414,-1.016113281,-0.842773438,0.177734375
1279,4232289047,-0.629998,-0.276697,0.698594,-0.196255,9.75451088,0.778236449,-1.264014602,-1.322219491,-0.741929114,0.26413399,-1.017089844,-0.844726563,0.179199219
1280,4232297380,-0.629987,-0.276653,0.698638,-0.196196,9.789530754,0.748423398,-1.297368407,-1.375189781,-0.734526575,-0.016636446,-1.017089844,-0.841308594,0.179199219
1281,4232305713,-0.629971,-0.276627,0.69867,-0.196171,9.771455765,0.725656211,-1.270881176,-0.895537674,-0.599539578,0.088650867,-1.017089844,-0.842773438,0.174316406
1282,4232314046,-0.629941,-0.276598,0.698711,-0.196159,9.781591415,0.691672742,-1.291739106,-0.71070534,-0.764905035,0.2942307,-1.017089844,-0.839355469,0.177246094
1283,4232322379,-0.629914,-0.276578,0.698745,-0.196154,9.808093071,0.707559228,-1.307253599,-0.537809312,-0.654610217,0.230220735,-1.016113281,-0.84375,0.176757813
1284,4232330712,-0.629894,-0.276594,0.698758,-0.19615,9.82087326,0.73214376,-1.329870582,-0.211688846,-0.516139627,-0.195475027,-1.017578125,-0.843261719,0.1796875
1285,4232339045,-0.629876,-0.276601,0.698773,-0.196145,9.794568062,0.713045359,-1.333719254,-0.094939157,-0.457816005,-0.147525176,-1.017089844,-0.841308594,0.177246094
1286,4232347378,-0.629856,-0.276607,0.698784,-0.196162,9.807764053,0.720069528,-1.307933092,-0.108745232,-0.387786657,0.067647196,-1.016601563,-0.842285156,0.177246094
1287,4232355711,-0.629844,-0.276602,0.698792,-0.196182,9.796655655,0.788958848,-1.318383574,-0.393370628,-0.24772808,0.198997006,-1.014160156,-0.843261719,0.179199219
1288,4232364044,-0.629846,-0.276569,0.698803,-0.196183,9.8029356,0.793715239,-1.308047533,-0.673692822,-0.133129999,0.242131352,-1.015136719,-0.841796875,0.176269531
1289,4232372377,-0.629858,-0.276531,0.698817,-0.196145,9.771241188,0.77199918,-1.320929766,-1.190818548,-0.185818464,-0.039663646,-1.015136719,-0.839355469,0.178222656
1290,4232380710,-0.629881,-0.276492,0.698818,-0.196122,9.78161335,0.75287962,-1.3134408,-1.003527284,0.069978081,-0.00941323,-1.015136719,-0.842285156,0.1796875
1291,4232389043,-0.629898,-0.276445,0.698822,-0.196122,9.771348953,0.709469259,-1.299399614,-0.839801192,0.123230085,0.306448728,-1.015136719,-0.841308594,0.174804688
1292,4232397376,-0.62991,-0.276424,0.698813,-0.196141,9.781591415,0.717065334,-1.313254833,-0.378924131,0.169924825,0.190544277,-1.013671875,-0.840820313,0.179199219
1293,4232405709,-0.629923,-0.276404,0.698803,-0.196167,9.775996208,0.738473475,-1.314027429,-0.224547192,0.236777976,0.218668699,-1.014160156,-0.838867188,0.182128906
1294,4232414042,-0.629926,-0.276413,0.698781,-0.196221,9.769252777,0.718452692,-1.271439672,0.29692021,0.247792095,0.167875692,-1.015625,-0.840820313,0.176269531
1295,4232422375,-0.62992,-0.276447,0.698755,-0.196286,9.787542343,0.699433446,-1.28170383,0.431676686,0.164417773,0.075331464,-1.016601563,-0.840332031,0.180175781
1296,4232430708,-0.629926,-0.276466,0.698729,-0.196332,9.786934853,0.70944041,-1.253743172,0.287929624,0.267591894,-0.015611875,-1.015625,-0.842773438,0.178710938
1297,4232439041,-0.629934,-0.276462,0.698715,-0.196364,9.775168419,0.757951021,-1.267147541,-0.101752535,0.180759653,0.125125527,-1.016113281,-0.83984375,0.179199219
1298,4232447374,-0.62994,-0.276452,0.698706,-0.196389,9.79156971,0.750898659,-1.266739726,-0.205387741,0.110346124,0.155017331,-1.020019531,-0.841796875,0.178710938
1299,4232455707,-0.629959,-0.276413,0.698706,-0.196382,9.778594017,0.738688409,-1.271503687,-0.682657838,0.124690108,0.129172578,-1.013671875,-0.841308594,0.180664063
1300,4232464040,-0.629987,-0.276369,0.698701,-0.196375,9.806233406,0.735763133,-1.261711478,-0.908524036,0.266951531,0.152404696,-1.018554688,-0.842285156,0.178222656
1301,4232472373,-0.630007,-0.276323,0.698704,-0.196364,9.798071861,0.739568412,-1.259079218,-0.783757091,0.119208641,0.167645171,-1.015625,-0.83984375,0.177734375
1302,4232480706,-0.630025,-0.276287,0.698702,-0.196363,9.815109253,0.745447814,-1.249637485,-0.734910786,0.142466381,0.163726196,-1.016113281,-0.842285156,0.181152344
1303,4232489039,-0.630046,-0.276264,0.698687,-0.19638,9.769610405,0.744175076,-1.229702353,-0.463604867,0.302683413,0.152814537,-1.017089844,-0.840332031,0.17578125
1304,4232497372,-0.630058,-0.276261,0.698667,-0.196415,9.773423195,0.727229536,-1.250388503,-0.038357317,0.291259468,0.102892376,-1.012695313,-0.842285156,0.176269531
1305,4232505705,-0.630049,-0.276273,0.698657,-0.196466,9.784088135,0.747944176,-1.245159745,0.22886318,0.006454787,0.208704785,-1.016113281,-0.841796875,0.174804688
1306,4232514038,-0.630036,-0.276276,0.698654,-0.196514,9.762636185,0.722015142,-1.241018295,0.186753377,-0.05918169,0.296561599,-1.019042969,-0.842285156,0.17578125
1307,4232522371,-0.630025,-0.276285,0.698646,-0.196565,9.784552574,0.725076556,-1.232120514,0.282012731,-0.00710795,0.233217612,-1.015136719,-0.840820313,0.181152344
1308,4232530704,-0.630016,-0.276274,0.698652,-0.196586,9.781963348,0.72427541,-1.2587502,-0.231258094,-0.175880119,0.223791569,-1.017578125,-0.840332031,0.178222656
1309,4232539037,-0.630013,-0.276265,0.698656,-0.196597,9.775468826,0.747851193,-1.292382836,-0.738932192,-0.167734802,0.1445411,-1.015136719,-0.84375,0.177246094
1310,4232547370,-0.630021,-0.276219,0.698677,-0.196558,9.789058685,0.727765977,-1.282469034,-1.210131645,-0.278900594,0.049794067,-1.014648438,-0.837402344,0.176757813
1311,4232555703,-0.630029,-0.276169,0.698695,-0.196538,9.805890083,0.73451829,-1.301795959,-1.150501728,-0.168323949,0.249405801,-1.016113281,-0.841308594,0.178710938
1312,4232564036,-0.63004,-0.276113,0.698716,-0.19651,9.788758278,0.739890039,-1.304084778,-1.216151118,-0.177032799,0.230528116,-1.013671875,-0.840820313,0.178710938
1313,4232572369,-0.630046,-0.276084,0.698719,-0.196518,9.800761223,0.74518317,-1.292740464,-0.642673969,-0.007415321,0.240466386,-1.016601563,-0.840332031,0.1796875
1314,4232580702,-0.630054,-0.276057,0.69872,-0.196528,9.807635307,0.714848101,-1.27486527,-0.530150592,0.031736039,0.217362404,-1.019042969,-0.840332031,0.180175781
1315,4232589035,-0.630048,-0.276057,0.698714,-0.196569,9.788480759,0.710728049,-1.261596918,-0.058490105,-0.00426477,0.243181527,-1.016113281,-0.83984375,0.176757813
1316,4232597368,-0.630038,-0.276057,0.698708,-0.196622,9.781920433,0.714862287,-1.226076007,0.219923809,0.009246738,0.350556403,-1.018066406,-0.843261719,0.178710938
1317,4232605701,-0.630013,-0.27607,0.69871,-0.196676,9.775632858,0.726893365,-1.233851075,0.371713758,-0.225341231,0.302247971,-1.019042969,-0.838867188,0.180175781
1318,4232614034,-0.62999,-0.276085,0.69871,-0.196729,9.798729897,0.715899467,-1.242384434,0.38751775,-0.2101776,0.262571484,-1.017578125,-0.836425781,0.179199219
1319,4232622367,-0.629955,-0.276115,0.698713,-0.196789,9.773916245,0.704791367,-1.268743038,0.343922317,-0.366501272,0.252735674,-1.018554688,-0.844238281,0.177246094
1320,4232630700,-0.629925,-0.276126,0.698724,-0.196832,9.77808094,0.733252406,-1.269129157,0.225866333,-0.405639827,0.283370286,-1.018066406,-0.838867188,0.178710938
1321,4232639033,-0.629892,-0.276131,0.698741,-0.196871,9.776169777,0.732443988,-1.26059556,0.232064962,-0.455971807,0.307703763,-1.015625,-0.839355469,0.176269531
1322,4232647366,-0.629867,-0.276143,0.698747,-0.196912,9.765153885,0.706522048,-1.285766482,0.228146017,-0.321932524,0.222485259,-1.016601563,-0.841796875,0.174804688
1323,4232655699,-0.629847,-0.276151,0.698753,-0.196943,9.776848793,0.692452431,-1.299442649,0.188290238,-0.277389348,0.12965925,-1.016601563,-0.838867188,0.180175781
1324,4232664032,-0.62982,-0.276155,0.698766,-0.196978,9.78081131,0.733566999,-1.255610108,0.074870408,-0.395061105,0.276198298,-1.017089844,-0.840332031,0.178710938
1325,4232672365,-0.629798,-0.276116,0.698797,-0.196993,9.779826164,0.776769936,-1.244394064,-0.424415052,-0.459813982,0.545583248,-1.013671875,-0.839355469,0.179199219
1326,4232680698,-0.629791,-0.276071,0.698824,-0.19698,9.777814865,0.742658079,-1.303555489,-0.924942851,-0.366731822,0.328707486,-1.020996094,-0.83984375,0.1796875
1327,4232689031,-0.629795,-0.276027,0.698847,-0.19695,9.796776772,0.696829975,-1.318040013,-1.117305756,-0.293526322,0.129070133,-1.016601563,-0.840332031,0.178710938
1328,4232697364,-0.629786,-0.276005,0.69886,-0.196961,9.783844948,0.643849075,-1.302160978,-0.45184797,-0.245525271,0.263263136,-1.018066406,-0.839355469,0.177734375
1329,4232705697,-0.629764,-0.276007,0.698868,-0.197001,9.798558235,0.618677974,-1.305958867,0.155247852,-0.27795288,0.305424124,-1.014648438,-0.842285156,0.177734375
1330,4232714030,-0.629741,-0.27602,0.698867,-0.197058,9.804158211,0.707022786,-1.28668201,0.397148728,-0.172601506,0.313185245,-1.017578125,-0.83984375,0.177734375
1331,4232722363,-0.629735,-0.276041,0.69885,-0.197111,9.799208641,0.765339851,-1.275752783,0.491357893,0.092108794,0.075382695,-1.013671875,-0.839355469,0.176757813
1332,4232730696,-0.629746,-0.276027,0.698846,-0.19711,9.800081253,0.768193901,-1.241998196,-0.516011596,0.023180882,-0.02913619,-1.015625,-0.841308594,0.177734375
1333,4232739029,-0.629756,-0.275969,0.698868,-0.19708,9.793966293,0.753602087,-1.227978587,-1.34747541,-0.190992549,0.252249002,-1.018066406,-0.841796875,0.178710938
1334,4232747362,-0.629763,-0.27589,0.698902,-0.197049,9.794896126,0.751735151,-1.233843923,-1.45300591,-0.278644472,0.481419533,-1.016113281,-0.837890625,0.180175781
1335,4232755695,-0.629768,-0.27583,0.698929,-0.197022,9.775053978,0.727715909,-1.230238914,-1.161874413,-0.258562893,0.306961,-1.018066406,-0.839355469,0.176269531
1336,4232764028,-0.629759,-0.275798,0.698951,-0.197016,9.82291317,0.699247897,-1.250874996,-0.719362974,-0.365399867,0.248381212,-1.019042969,-0.838867188,0.1796875
1337,4232772361,-0.629732,-0.275804,0.698962,-0.197053,9.801919937,0.660307527,-1.272898436,0.132015765,-0.372904837,0.267284542,-1.019042969,-0.841308594,0.178222656
1338,4232780694,-0.629687,-0.275844,0.698964,-0.197135,9.797406197,0.683525324,-1.28771162,0.930795789,-0.387376904,0.33713457,-1.017578125,-0.840820313,0.178222656
1339,4232789027,-0.629632,-0.275912,0.698954,-0.197253,9.76593399,0.668347359,-1.27806282,1.589030147,-0.327874988,0.368537575,-1.018066406,-0.843261719,0.179199219
1340,4232797360,-0.629578,-0.275972,0.698952,-0.197345,9.75142765,0.687001944,-1.286352992,1.264549136,-0.454409331,0.24269487,-1.01953125,-0.837890625,0.1796875
1341,4232805693,-0.629541,-0.276007,0.698951,-0.19742,9.785010338,0.744732916,-1.27874279,0.707900584,-0.313940883,0.303246915,-1.015625,-0.838867188,0.1796875
1342,4232814026,-0.629513,-0.276002,0.69897,-0.197447,9.78947258,0.723424435,-1.299707294,-0.082618713,-0.463348716,0.323738337,-1.019042969,-0.838867188,0.181152344
1343,4232822359,-0.629501,-0.275956,0.699005,-0.197428,9.750884056,0.640443802,-1.315071583,-1.019920349,-0.505381644,0.329270989,-1.021484375,-0.83984375,0.180175781
1344,4232830692,-0.629491,-0.275909,0.699036,-0.197413,9.754839897,0.537922382,-1.367687941,-0.9599576,-0.440347105,0.348558486,-1.013183594,-0.840820313,0.177246094
1345,4232839025,-0.629475,-0.27591,0.699041,-0.197446,9.790510178,0.472381055,-1.332796574,-0.079468153,-0.218988881,0.244769618,-1.016113281,-0.840820313,0.1796875
1346,4232847358,-0.629453,-0.275962,0.699029,-0.197487,9.779123306,0.502394259,-1.331265688,0.594634473,-0.239992574,-0.251826316,-1.019042969,-0.842285156,0.177246094
1347,4232855691,-0.629426,-0.276056,0.699009,-0.197511,9.827212334,0.520548165,-1.391592741,0.869910598,-0.392960757,-0.807808876,-1.017089844,-0.838867188,0.177734375
1348,4232864024,-0.629383,-0.276164,0.69898,-0.1976,9.867337227,0.580255806,-1.390304089,1.673249841,-0.269653857,-0.387556165,-1.014648438,-0.838867188,0.180664063
1349,4232872357,-0.62933,-0.276311,0.698909,-0.197815,9.868039131,0.580138326,-1.31198585,3.532690048,0.391974628,0.191620111,-1.01953125,-0.840332031,0.177734375
1350,4232880690,-0.629252,-0.276527,0.698821,-0.198075,9.764707565,0.544648647,-1.345808148,4.547039032,0.271382838,-0.064330161,-1.018554688,-0.83984375,0.180175781
1351,4232889023,-0.629127,-0.276828,0.698717,-0.198416,9.738266945,0.486614645,-1.310274005,6.514544964,0.056735527,-0.14337568,-1.022460938,-0.841796875,0.176757813
1352,4232897356,-0.629011,-0.277137,0.698584,-0.198818,9.800354004,0.580994248,-1.282496929,6.984540462,0.570864439,0.207961947,-1.015136719,-0.83984375,0.180175781
1353,4232905689,-0.628919,-0.277423,0.698478,-0.199083,9.744553566,0.879986227,-1.29155612,5.177609921,0.111191392,-0.716340482,-1.015625,-0.840332031,0.181152344
1354,4232914022,-0.628892,-0.277595,0.698406,-0.199182,9.735859871,1.070669413,-1.30999589,2.379204035,0.121027268,-1.104652405,-1.019042969,-0.840820313,0.185058594
1355,4232922355,-0.628927,-0.277585,0.698393,-0.199131,9.80416584,1.066166997,-1.363911271,-0.928887486,0.152660847,-0.619544327,-1.016601563,-0.838378906,0.177734375
1356,4232930688,-0.629011,-0.277414,0.698422,-0.199004,9.858247757,0.989525139,-1.342007399,-3.451684952,0.388337493,0.307422101,-1.018066406,-0.840820313,0.181152344
1357,4232939021,-0.629115,-0.277168,0.698471,-0.198844,9.845287323,0.884134769,-1.322965503,-4.443006516,0.506752074,0.751598537,-1.017578125,-0.839355469,0.180664063
1358,4232947354,-0.62921,-0.277011,0.698483,-0.198722,9.738986969,0.791737556,-1.339695215,-3.278942347,0.62880379,0.126098871,-1.015136719,-0.83984375,0.178710938
1359,4232955687,-0.62923,-0.277045,0.698456,-0.198702,9.712080002,0.593678832,-1.272640944,-0.32833606,0.105325729,-0.767031014,-1.015136719,-0.83984375,0.179199219
1360,4232964020,-0.629184,-0.277234,0.698401,-0.198781,9.805903435,0.409240931,-1.188277841,2.36281085,-0.322137445,-1.331722617,-1.017089844,-0.841308594,0.1796875
1361,4232972353,-0.629122,-0.277415,0.698364,-0.198855,9.819392204,0.521529675,-1.089116573,2.333456993,-0.630046189,-1.19130528,-1.019042969,-0.841796875,0.182617188
1362,4232980686,-0.629045,-0.27753,0.698373,-0.198908,9.692399025,0.696856916,-1.074580669,1.405683517,-1.075810671,-0.515499234,-1.018066406,-0.843261719,0.182617188
1363,4232989019,-0.628949,-0.27755,0.698447,-0.19892,9.687271118,0.750278175,-1.034710288,0.105607487,-1.710198402,0.344844431,-1.017578125,-0.840332031,0.181640625
1364,4232997352,-0.62886,-0.277412,0.698612,-0.198816,9.730554581,0.767906666,-1.034640074,-2.662740469,-2.450577974,1.186374545,-1.015625,-0.842773438,0.183105469
1365,4233005685,-0.628783,-0.277157,0.698851,-0.198573,9.779027939,0.83311671,-1.008078933,-5.21043539,-3.169518709,1.347283363,-1.015136719,-0.842773438,0.181152344
1366,4233014018,-0.628698,-0.276772,0.699171,-0.198255,9.824798584,0.846239567,-1.018625855,-7.291719437,-3.886973143,2.279231548,-1.016601563,-0.83984375,0.180175781
1367,4233022351,-0.628586,-0.276324,0.699562,-0.197855,9.831994057,0.674514055,-0.875814676,-8.347486496,-4.87742424,2.490267038,-1.016601563,-0.837890625,0.182617188
1368,4233030684,-0.628408,-0.275885,0.70004,-0.19734,9.770079613,0.618077278,-1.019737482,-9.723126411,-6.762145519,1.951830745,-1.016113281,-0.840820313,0.18359375
1369,4233039017,-0.628121,-0.275521,0.700559,-0.196924,9.741138458,0.659939706,-1.135036945,-7.958996773,-7.985276699,2.554610252,-1.017578125,-0.837890625,0.185546875
1370,4233047350,-0.627752,-0.275299,0.70104,-0.196695,9.768192291,0.608361125,-1.13215971,-4.387142181,-8.124182701,2.868307352,-1.01953125,-0.838378906,0.185546875
1371,4233055683,-0.627294,-0.275245,0.701502,-0.196587,9.722743988,0.5452106,-1.112490296,-1.267892122,-8.796916008,2.443470478,-1.020019531,-0.837402344,0.183105469
1372,4233064016,-0.626745,-0.275345,0.701962,-0.196558,9.690979958,0.598147571,-1.148312807,1.060301304,-9.790670395,1.900345802,-1.01953125,-0.833984375,0.184082031
1373,4233072349,-0.626074,-0.275625,0.702414,-0.196685,9.701869965,0.53971529,-1.084579349,4.58738184,-10.78770447,1.801039338,-1.019042969,-0.8359375,0.186523438
1374,4233080682,-0.625252,-0.276041,0.702882,-0.197045,9.779499054,0.462687254,-0.994553983,8.546345711,-11.87559509,2.966257572,-1.0234375,-0.838867188,0.188476563
1375,4233089015,-0.624276,-0.276556,0.703422,-0.197492,9.747683525,0.549388528,-0.804125726,10.72775745,-13.91856194,3.433179379,-1.020996094,-0.8359375,0.192871094
1376,4233097348,-0.623146,-0.277133,0.704087,-0.197882,9.697967529,0.710147142,-0.685071945,10.86940384,-16.86909294,3.24734807,-1.021484375,-0.835449219,0.194335938
1377,4233105681,-0.621902,-0.277686,0.704885,-0.198178,9.692288399,0.929754078,-0.649278045,9.766992569,-19.41258621,3.505898237,-1.021484375,-0.8359375,0.197265625
1378,4233114014,-0.620529,-0.278221,0.705818,-0.198409,9.67034626,1.092382073,-0.426105738,9.157579422,-21.99934387,3.972001314,-1.021972656,-0.836425781,0.202148438
1379,4233122347,-0.619016,-0.278696,0.706917,-0.19856,9.692622185,1.173218489,-0.311037183,7.640474319,-24.95456696,4.945343494,-1.022460938,-0.834960938,0.201171875
1380,4233130680,-0.617393,-0.279144,0.708126,-0.198672,9.731318474,1.156424403,-0.384062141,7.469449043,-27.01334381,5.547483921,-1.021972656,-0.833007813,0.208007813
1381,4233139013,-0.615645,-0.279626,0.709427,-0.198779,9.597757339,1.048637509,-0.697023392,9.018266678,-29.0434494,5.693638802,-1.024414063,-0.834960938,0.211425781
1382,4233147346,-0.613717,-0.28037,0.710734,-0.199024,9.423457146,0.888464689,-0.724889219,12.17676353,-31.1134491,4.99014473,-1.021972656,-0.831542969,0.215332031
1383,4233155679,-0.611536,-0.281422,0.712048,-0.199553,9.567263603,0.632258296,-0.913484633,18.57664871,-33.39069748,5.10023737,-1.0234375,-0.833007813,0.221679688
1384,4233164012,-0.609208,-0.282616,0.713327,-0.200421,9.724440575,0.392635435,-0.866946518,23.68362427,-33.61467743,6.8247962,-1.025878906,-0.833984375,0.227050781
1385,4233172345,-0.606713,-0.284032,0.714635,-0.201321,9.739691734,0.291263968,-0.759104013,26.42850304,-35.98262024,5.501178741,-1.025390625,-0.830078125,0.235839844
1386,4233180678,-0.604006,-0.285624,0.716049,-0.202186,9.738683701,0.426796854,-0.639059305,28.07866287,-39.56842804,4.466389179,-1.029296875,-0.833496094,0.243652344
1387,4233189011,-0.601073,-0.287275,0.717641,-0.202938,9.822600365,0.426384002,-0.239868522,27.86116028,-43.90599823,4.283658504,-1.024414063,-0.832519531,0.250976563
1388,4233197344,-0.597949,-0.288882,0.719459,-0.203451,9.882950783,0.44415459,0.160141513,25.26197815,-48.45428085,4.173542976,-1.025390625,-0.829589844,0.255859375
1389,4233205677,-0.594621,-0.290404,0.721552,-0.203623,9.90780735,0.538282156,0.405432373,21.21489716,-53.85886383,3.872089863,-1.024902344,-0.828613281,0.264648438
1390,4233214010,-0.591027,-0.291843,0.72399,-0.203379,9.950858116,0.592126489,0.617401719,16.5158596,-60.75014114,3.409086943,-1.028320313,-0.830078125,0.272460938
1391,4233222343,-0.587143,-0.293262,0.72673,-0.20281,10.20214176,0.490924448,0.657254755,13.43602657,-67.34338379,2.989423752,-1.026367188,-0.833496094,0.284667969
1392,4233230676,-0.582982,-0.294736,0.729667,-0.202134,10.60331345,0.335699826,0.431625664,13.3727417,-72.27562714,3.140908957,-1.030273438,-0.828125,0.291503906
1393,4233239009,-0.578597,-0.296319,0.732699,-0.20145,11.07118797,0.343029231,0.078727365,14.81594086,-75.64751434,3.002388239,-1.028808594,-0.831054688,0.301757813
1394,4233247342,-0.574029,-0.298093,0.735734,-0.200836,11.43930721,0.495140672,-0.472630531,17.78577995,-77.7386322,2.14599824,-1.026367188,-0.826171875,0.3125
1395,4233255675,-0.569376,-0.300158,0.738654,-0.20029,11.71348953,0.706003666,-1.099479198,21.42486954,-78.22833252,-0.496265799,-1.02734375,-0.831542969,0.324707031
1396,4233264008,-0.564787,-0.302464,0.741374,-0.199761,11.97826767,0.956084192,-1.665218115,23.77595901,-76.59807587,-3.820013046,-1.025878906,-0.829589844,0.3359375
1397,4233272341,-0.560243,-0.304992,0.743923,-0.199237,12.09078598,1.215207696,-2.027341843,25.8326149,-75.40211487,-6.868303776,-1.021972656,-0.834472656,0.345703125
1398,4233280674,-0.555793,-0.307716,0.746288,-0.198665,12.14574432,1.13087368,-2.062422276,26.96322823,-73.75801849,-10.28154659,-1.021972656,-0.833007813,0.360351563
1399,4233289007,-0.551448,-0.310666,0.74846,-0.198012,12.13467789,1.194269419,-2.372782946,27.94415474,-72.18664551,-14.30699825,-1.019042969,-0.833496094,0.367675781
1400,4233297340,-0.547226,-0.314095,0.750318,-0.19728,11.77877235,1.193726659,-2.315865278,31.09397888,-70.15023804,-21.53076553,-1.018066406,-0.837402344,0.377441406
1401,4233305673,-0.54301,-0.317687,0.751989,-0.196814,11.48536491,0.620456576,-2.144039154,35.54214859,-68.00106049,-22.02868462,-1.014648438,-0.836914063,0.393066406
1402,4233314006,-0.538768,-0.3212,0.753526,-0.196894,11.17415237,-0.130499661,-1.637599349,41.07169342,-64.65324402,-17.65202904,-1.01171875,-0.841308594,0.400878906
1403,4233322339,-0.534744,-0.324755,0.754712,-0.197488,11.05063057,-0.563368797,-0.046527859,46.70461655,-57.6550293,-16.40380859,-1.012207031,-0.842285156,0.414550781
1404,4233330672,-0.531215,-0.328063,0.755511,-0.198486,10.99870014,-0.960034549,0.359906912,47.90724945,-47.17392349,-13.95883083,-1.007324219,-0.839355469,0.421875
1405,4233339005,-0.528392,-0.331066,0.755821,-0.199852,10.84644413,-0.830285788,0.803688407,47.6665802,-33.81227112,-12.23566437,-1.005859375,-0.842285156,0.430664063
1406,4233347338,-0.526315,-0.333807,0.755609,-0.201567,10.48360538,-0.181586072,1.133155823,47.42886734,-19.91505432,-11.38925648,-1.00390625,-0.84375,0.434570313
1407,4233355671,-0.525115,-0.336039,0.755025,-0.203171,10.3340807,0.472364366,1.473273754,39.59236526,-7.256715775,-11.06028175,-1.00390625,-0.845214844,0.44140625
1408,4233364004,-0.52509,-0.337423,0.754187,-0.204054,10.34103298,1.006116629,1.570041537,21.26102829,5.872527122,-11.90036583,-0.999511719,-0.843261719,0.441894531
1409,4233372337,-0.526456,-0.337803,0.753045,-0.20412,10.32289219,1.453958631,1.507369757,-0.061845604,21.4597702,-12.71743584,-1.000976563,-0.844238281,0.437988281
1410,4233380670,-0.529193,-0.337264,0.751538,-0.203487,10.13544369,1.460494518,1.270750046,-19.29278946,37.67430115,-13.79591465,-1.00390625,-0.84765625,0.434082031
1411,4233389003,-0.533112,-0.335897,0.749634,-0.202539,10.0564146,0.957663953,1.063367128,-32.95230484,53.58975601,-12.68655872,-1.001953125,-0.851074219,0.422851563
1412,4233397336,-0.537915,-0.333869,0.747308,-0.20179,10.0933733,0.345609993,0.895630658,-38.645401,68.60368347,-8.819069862,-1.004882813,-0.853515625,0.413574219
1413,4233405669,-0.543365,-0.331398,0.744503,-0.201629,10.19501686,-0.173775077,0.684487343,-37.53754807,82.66146088,-3.908222675,-1.005859375,-0.85546875,0.401855469
1414,4233414002,-0.549223,-0.328764,0.741193,-0.202262,10.1983614,-0.522460938,0.181321681,-31.07045174,94.75782776,0.257348448,-1.008300781,-0.858886719,0.384765625
1415,4233422335,-0.555306,-0.326215,0.737327,-0.203905,10.14393616,-0.586265385,-0.279317021,-19.61774445,105.5040588,3.874346256,-1.008789063,-0.858886719,0.369628906
